order_id,customer_id,order_date,amount,discount_applied,category,returned,return_reason
ORD004233,CUST01004,2024-05-22,18.22,0.0,Wellness,False,
ORD004234,CUST01004,2023-04-14,181.0,55.95,Haircare,False,
ORD004235,CUST01004,2024-01-23,70.67,15.56,Bodycare,False,
ORD004236,CUST01004,2024-04-26,118.67,0.0,Skincare,False,
ORD004237,CUST01005,2023-04-27,226.04,0.0,Skincare,True,not_needed
ORD004238,CUST01006,2023-02-11,113.89,0.0,Wellness,False,
ORD004239,CUST01006,2023-01-21,37.02,14.5,Haircare,False,
ORD004240,CUST01006,2023-11-16,13.68,0.0,Haircare,False,
ORD004241,CUST01007,2024-03-08,53.27,20.49,Skincare,False,
ORD004242,CUST01008,2024-03-29,28.26,5.81,Makeup,False,
ORD004243,CUST01008,2022-11-08,33.17,2.36,Bodycare,False,
ORD004244,CUST01008,2023-11-26,188.95,70.03,Haircare,False,
ORD004245,CUST01008,2024-04-03,63.19,0.0,Skincare,True,not_needed
ORD004246,CUST01009,2022-12-21,561.65,0.0,Haircare,False,
ORD004247,CUST01009,2024-03-28,29.51,8.84,Skincare,False,
ORD004248,CUST01010,2022-04-30,136.11,51.91,Wellness,False,
ORD004249,CUST01010,2024-02-19,155.77,0.64,Skincare,False,
ORD004250,CUST01010,2022-07-02,27.55,2.29,Haircare,True,size
ORD004251,CUST01010,2022-07-06,97.21,17.07,Haircare,False,
ORD004252,CUST01010,2024-02-04,106.96,0.0,Haircare,False,
ORD004253,CUST01010,2022-04-05,104.68,0.0,Wellness,False,
ORD004254,CUST01010,2022-05-28,83.36,29.55,Makeup,False,
ORD004255,CUST01010,2022-09-11,141.49,55.71,Wellness,True,size
ORD004256,CUST01010,2024-06-19,155.31,28.55,Wellness,False,
ORD004257,CUST01010,2022-05-31,27.92,0.0,Skincare,False,
ORD004258,CUST01010,2024-01-23,232.38,15.05,Makeup,False,
ORD004259,CUST01010,2024-01-22,32.02,0.0,Skincare,False,
ORD004260,CUST01010,2023-06-17,67.75,23.45,Haircare,True,
ORD004261,CUST01010,2024-03-30,48.36,0.0,Skincare,False,
ORD004262,CUST01011,2023-07-08,54.31,20.97,Bodycare,False,
ORD004263,CUST01011,2023-03-30,198.26,0.0,Haircare,False,
ORD004264,CUST01011,2023-12-11,52.21,18.14,Makeup,False,
ORD004265,CUST01011,2023-10-31,142.46,3.18,Bodycare,False,
ORD004266,CUST01012,2024-06-17,179.32,69.56,Skincare,False,
ORD004267,CUST01012,2024-02-21,138.55,21.84,Wellness,False,
ORD004268,CUST01013,2024-05-23,45.88,0.0,Skincare,False,
ORD004269,CUST01013,2024-02-06,131.26,0.0,Bodycare,False,
ORD004270,CUST01013,2024-02-04,156.67,0.0,Makeup,False,
ORD004271,CUST01013,2024-03-22,76.44,0.0,Wellness,False,
ORD004272,CUST01013,2023-12-09,133.63,0.0,Bodycare,False,
ORD004273,CUST01014,2022-05-25,198.86,48.09,Haircare,False,
ORD004274,CUST01014,2022-09-26,44.95,0.0,Makeup,False,
ORD004275,CUST01014,2022-09-14,67.21,26.04,Makeup,False,
ORD004276,CUST01014,2024-03-28,47.14,15.63,Wellness,False,
ORD004277,CUST01014,2024-04-28,102.07,27.5,Wellness,True,
ORD004278,CUST01015,2022-12-31,180.93,0.0,Wellness,False,
ORD004279,CUST01016,2024-06-24,69.62,0.0,Makeup,False,
ORD004280,CUST01016,2024-04-16,46.77,0.0,Skincare,False,
ORD004281,CUST01016,2024-06-21,312.91,0.0,Bodycare,False,
ORD004282,CUST01016,2024-04-26,28.78,3.9,Haircare,False,
ORD004283,CUST01016,2024-06-29,63.89,0.0,Makeup,False,
ORD004284,CUST01016,2024-04-21,116.41,0.0,Bodycare,False,
ORD004285,CUST01017,2024-02-12,81.48,8.5,Skincare,False,
ORD004286,CUST01017,2024-02-15,70.15,19.82,Wellness,False,
ORD004287,CUST01017,2024-06-26,62.32,9.32,Bodycare,False,
ORD004288,CUST01017,2024-06-10,116.83,0.0,Wellness,False,
ORD004289,CUST01017,2024-02-29,35.46,0.0,Makeup,False,
ORD004290,CUST01017,2024-02-29,78.68,0.0,Bodycare,False,
ORD004291,CUST01017,2024-01-25,52.59,5.05,Makeup,False,
ORD004292,CUST01017,2024-03-01,82.6,30.77,Wellness,False,
ORD004293,CUST01017,2024-04-27,83.33,0.0,Haircare,True,not_needed
ORD004294,CUST01018,2023-11-29,165.14,22.67,Wellness,False,
ORD004295,CUST01018,2023-09-30,408.99,0.0,Wellness,False,
ORD004296,CUST01018,2024-02-29,67.83,0.0,Haircare,False,
ORD004297,CUST01018,2024-04-17,75.82,0.0,Bodycare,False,
ORD004298,CUST01018,2024-04-08,53.69,18.13,Haircare,False,
ORD004299,CUST01018,2023-10-02,143.08,0.0,Haircare,False,
ORD004300,CUST01019,2024-01-29,175.7,50.42,Bodycare,False,
ORD004301,CUST01020,2023-04-26,116.13,43.35,Bodycare,False,
ORD004302,CUST01020,2024-05-02,289.95,0.0,Haircare,False,
ORD004303,CUST01020,2023-12-22,101.43,0.0,Bodycare,False,
ORD004304,CUST01021,2024-03-15,158.41,51.3,Makeup,False,
ORD004305,CUST01021,2024-02-21,110.86,0.0,Skincare,False,
ORD004306,CUST01022,2024-04-24,137.66,0.0,Skincare,True,damaged
ORD004307,CUST01022,2023-11-22,28.2,0.0,Haircare,False,
ORD004308,CUST01022,2022-09-28,385.65,112.59,Wellness,False,
ORD004309,CUST01022,2023-03-11,53.94,4.51,Bodycare,False,
ORD004310,CUST01022,2024-06-22,242.88,0.0,Wellness,False,
ORD004311,CUST01022,2023-09-11,77.82,26.28,Makeup,False,
ORD004312,CUST01023,2022-08-18,194.17,15.07,Skincare,False,
ORD004313,CUST01024,2024-05-09,91.5,12.5,Haircare,False,
ORD004314,CUST01024,2023-06-30,369.75,0.0,Haircare,False,
ORD004315,CUST01024,2024-06-28,201.75,55.03,Haircare,False,
ORD004316,CUST01024,2024-03-08,109.44,12.2,Skincare,True,not_needed
ORD004317,CUST01025,2024-06-17,201.5,35.41,Skincare,False,
ORD004318,CUST01025,2024-04-21,128.11,26.6,Skincare,False,
ORD004319,CUST01025,2024-03-08,59.43,0.0,Haircare,False,
ORD004320,CUST01025,2024-06-06,78.1,9.66,Haircare,False,
ORD004321,CUST01026,2023-09-23,43.19,10.44,Wellness,False,
ORD004322,CUST01026,2023-09-25,110.65,0.0,Makeup,False,
ORD004323,CUST01026,2024-04-19,119.7,0.0,Makeup,False,
ORD004324,CUST01026,2023-10-16,211.84,0.0,Haircare,False,
ORD004325,CUST01026,2024-02-02,98.24,0.0,Haircare,False,
ORD004326,CUST01026,2024-04-14,119.77,0.0,Skincare,False,
ORD004327,CUST01027,2023-10-09,126.15,0.0,Makeup,False,
ORD004328,CUST01027,2024-04-13,99.1,5.07,Wellness,False,
ORD004329,CUST01027,2023-01-27,151.51,0.0,Haircare,False,
ORD004330,CUST01027,2022-09-29,54.83,3.31,Makeup,False,
ORD004331,CUST01028,2024-04-25,71.5,0.0,Wellness,False,
ORD004332,CUST01028,2024-06-12,182.02,0.0,Bodycare,True,damaged
ORD004333,CUST01028,2024-06-23,180.35,0.0,Haircare,False,
ORD004334,CUST01028,2024-05-11,208.03,18.86,Wellness,False,
ORD004335,CUST01029,2023-08-02,113.12,0.0,Skincare,False,
ORD004336,CUST01029,2022-09-28,90.87,0.0,Wellness,False,
ORD004337,CUST01029,2023-02-16,85.12,16.95,Wellness,False,
ORD004338,CUST01029,2023-01-18,122.39,0.0,Skincare,False,
ORD004339,CUST01029,2022-11-18,40.86,2.04,Bodycare,False,
ORD004340,CUST01029,2024-05-30,168.9,0.0,Wellness,False,
ORD004341,CUST01029,2023-03-24,122.61,0.0,Wellness,False,
ORD004342,CUST01029,2024-05-17,60.35,0.0,Makeup,False,
ORD004343,CUST01029,2024-06-21,37.04,0.0,Bodycare,False,
ORD004344,CUST01029,2024-02-06,75.53,0.0,Makeup,False,
ORD004345,CUST01030,2024-05-24,110.88,33.43,Haircare,False,
ORD004346,CUST01030,2024-05-25,124.27,0.0,Haircare,False,
ORD004347,CUST01030,2024-05-22,168.88,0.0,Skincare,False,
ORD004348,CUST01030,2024-06-29,78.07,0.0,Haircare,False,
ORD004349,CUST01030,2024-06-03,93.44,0.0,Wellness,False,
ORD004350,CUST01031,2024-05-08,53.57,0.0,Haircare,False,
ORD004351,CUST01031,2024-05-10,80.38,0.0,Skincare,False,
ORD004352,CUST01031,2024-05-23,58.57,20.81,Bodycare,False,
ORD004353,CUST01031,2024-05-12,63.73,1.26,Makeup,False,
ORD004354,CUST01031,2024-06-23,19.01,0.0,Skincare,True,
ORD004355,CUST01031,2024-05-02,101.79,27.84,Skincare,False,
ORD004356,CUST01031,2024-06-20,91.38,17.75,Wellness,False,
ORD004357,CUST01031,2024-06-28,162.41,7.93,Haircare,False,
ORD004358,CUST01031,2024-04-29,132.58,0.0,Makeup,True,size
ORD004359,CUST01032,2023-03-29,124.14,0.0,Bodycare,False,
ORD004360,CUST01032,2023-12-23,133.33,30.45,Bodycare,False,
ORD004361,CUST01033,2023-04-30,61.48,17.96,Skincare,False,
ORD004362,CUST01034,2023-11-26,102.84,23.39,Skincare,False,
ORD004363,CUST01035,2024-05-06,21.47,8.39,Skincare,False,
ORD004364,CUST01036,2023-08-19,64.14,0.0,Bodycare,False,
ORD004365,CUST01037,2023-05-11,33.58,7.65,Wellness,False,
ORD004366,CUST01038,2024-06-27,71.12,28.01,Makeup,False,
ORD004367,CUST01038,2024-03-30,94.33,0.0,Skincare,False,
ORD004368,CUST01038,2024-02-23,486.87,0.0,Skincare,False,
ORD004369,CUST01038,2023-10-31,80.91,31.6,Skincare,False,
ORD004370,CUST01038,2024-05-07,155.67,0.0,Haircare,False,
ORD004371,CUST01038,2024-05-27,103.74,12.76,Wellness,False,
ORD004372,CUST01038,2023-10-26,197.93,0.0,Wellness,False,
ORD004373,CUST01038,2024-01-16,140.12,0.0,Makeup,False,
ORD004374,CUST01038,2024-01-17,114.26,43.64,Skincare,False,
ORD004375,CUST01039,2024-03-02,58.48,20.89,Wellness,False,
ORD004376,CUST01039,2024-03-07,73.35,19.13,Skincare,False,
ORD004377,CUST01039,2024-05-16,97.3,0.0,Wellness,False,
ORD004378,CUST01040,2024-06-14,58.58,0.0,Makeup,False,
ORD004379,CUST01040,2024-05-22,161.13,41.08,Wellness,False,
ORD004380,CUST01041,2024-06-29,74.42,0.0,Wellness,False,
ORD004381,CUST01042,2022-04-29,130.85,0.0,Bodycare,False,
ORD004382,CUST01042,2022-08-06,114.03,23.38,Wellness,False,
ORD004383,CUST01042,2023-11-09,71.27,6.65,Haircare,False,
ORD004384,CUST01042,2022-05-29,109.87,0.0,Skincare,False,
ORD004385,CUST01042,2024-03-29,178.84,57.77,Bodycare,False,
ORD004386,CUST01042,2023-08-25,31.85,0.0,Bodycare,False,
ORD004387,CUST01042,2023-06-01,80.17,1.6,Wellness,False,
ORD004388,CUST01042,2023-05-16,104.18,12.88,Makeup,False,
ORD004389,CUST01042,2023-06-18,47.2,10.81,Bodycare,False,
ORD004390,CUST01042,2022-04-27,172.57,13.9,Makeup,False,
ORD004391,CUST01042,2024-01-03,136.95,0.0,Bodycare,False,
ORD004392,CUST01042,2022-02-28,181.03,17.69,Haircare,False,
ORD004393,CUST01042,2023-05-22,408.21,96.15,Bodycare,False,
ORD004394,CUST01042,2023-08-27,113.42,8.46,Skincare,False,
ORD004395,CUST01042,2022-05-18,73.83,0.0,Bodycare,False,
ORD004396,CUST01042,2022-06-15,173.64,0.0,Bodycare,False,
ORD004397,CUST01042,2022-08-24,59.65,8.85,Skincare,False,
ORD004398,CUST01042,2022-07-28,124.57,5.49,Makeup,False,
ORD004399,CUST01042,2023-03-25,186.01,0.0,Haircare,False,
ORD004400,CUST01042,2022-04-16,161.18,0.0,Wellness,False,
ORD004401,CUST01042,2023-10-23,241.08,0.0,Bodycare,False,
ORD004402,CUST01042,2023-10-14,74.35,27.44,Makeup,False,
ORD004403,CUST01043,2023-09-08,107.48,14.2,Bodycare,False,
ORD004404,CUST01043,2023-08-12,107.48,11.07,Bodycare,True,
ORD004405,CUST01043,2023-05-02,131.27,48.73,Wellness,False,
ORD004406,CUST01044,2024-01-05,87.94,0.0,Bodycare,False,
ORD004407,CUST01044,2024-01-22,115.96,0.0,Wellness,False,
ORD004408,CUST01044,2024-01-19,87.42,0.0,Wellness,False,
ORD004409,CUST01045,2023-12-25,314.78,6.01,Makeup,False,
ORD004410,CUST01045,2023-12-03,24.77,0.0,Haircare,False,
ORD004411,CUST01045,2024-06-27,63.16,0.0,Wellness,False,
ORD004412,CUST01045,2024-02-14,176.19,11.11,Wellness,False,
ORD004413,CUST01045,2024-05-14,87.27,24.13,Makeup,True,quality
ORD004414,CUST01045,2024-05-31,136.31,49.03,Haircare,False,
ORD004415,CUST01045,2024-02-22,78.82,0.0,Bodycare,False,
ORD004416,CUST01045,2024-03-19,268.3,0.0,Haircare,False,
ORD004417,CUST01045,2023-10-18,202.94,3.48,Makeup,False,
ORD004418,CUST01045,2024-03-02,110.95,2.84,Haircare,False,
ORD004419,CUST01045,2023-10-26,290.6,0.0,Bodycare,False,
ORD004420,CUST01046,2024-01-04,111.81,5.13,Makeup,False,
ORD004421,CUST01046,2024-03-02,87.63,0.0,Wellness,False,
ORD004422,CUST01046,2024-06-05,66.33,0.0,Wellness,False,
ORD004423,CUST01046,2024-03-03,95.16,0.0,Skincare,False,
ORD004424,CUST01047,2024-04-02,114.05,0.0,Skincare,False,
ORD004425,CUST01047,2024-04-21,301.04,0.0,Bodycare,False,
ORD004426,CUST01047,2023-09-16,93.47,0.0,Bodycare,False,
ORD004427,CUST01047,2023-10-23,18.74,0.63,Wellness,False,
ORD004428,CUST01047,2024-03-28,314.61,111.37,Haircare,False,
ORD004429,CUST01047,2023-03-26,146.08,0.0,Haircare,False,
ORD004430,CUST01047,2022-10-16,36.41,0.0,Makeup,False,
ORD004431,CUST01048,2023-12-16,24.36,3.96,Skincare,False,
ORD004432,CUST01048,2023-12-21,70.78,12.76,Wellness,False,
ORD004433,CUST01048,2024-06-29,97.3,0.0,Wellness,False,
ORD004434,CUST01049,2022-05-08,85.75,27.15,Bodycare,False,
ORD004435,CUST01049,2024-04-06,50.71,0.0,Bodycare,False,
ORD004436,CUST01049,2023-05-05,57.32,0.0,Haircare,False,
ORD004437,CUST01049,2024-02-08,78.78,20.88,Bodycare,False,
ORD004438,CUST01050,2022-08-31,104.97,0.0,Skincare,False,
ORD004439,CUST01050,2023-05-02,34.43,4.39,Wellness,False,
ORD004440,CUST01050,2023-07-07,67.67,0.0,Wellness,False,
ORD004441,CUST01050,2024-03-12,144.89,0.0,Bodycare,False,
ORD004442,CUST01050,2022-12-29,196.11,26.42,Haircare,False,
ORD004443,CUST01050,2023-01-16,129.04,26.86,Haircare,False,
ORD004444,CUST01050,2022-07-06,65.4,3.52,Skincare,False,
ORD004445,CUST01050,2023-02-02,106.19,0.42,Haircare,True,not_needed
ORD004446,CUST01050,2023-08-19,77.67,0.0,Skincare,True,damaged
ORD004447,CUST01050,2023-10-07,117.61,38.38,Makeup,False,
ORD004448,CUST01051,2023-01-01,253.32,0.0,Bodycare,False,
ORD004449,CUST01051,2023-06-27,181.27,54.26,Bodycare,False,
ORD004450,CUST01052,2024-03-15,62.25,23.44,Haircare,False,
ORD004451,CUST01053,2024-04-26,116.86,0.0,Skincare,False,
ORD004452,CUST01053,2024-04-15,45.47,16.69,Skincare,False,
ORD004453,CUST01053,2024-03-23,169.62,0.0,Wellness,False,
ORD004454,CUST01053,2024-02-24,165.78,47.59,Haircare,False,
ORD004455,CUST01053,2024-05-04,66.56,9.94,Makeup,False,
ORD004456,CUST01053,2024-04-26,574.92,0.0,Skincare,False,
ORD004457,CUST01053,2024-06-20,41.16,0.0,Bodycare,False,
ORD004458,CUST01054,2023-12-07,35.08,8.73,Haircare,False,
ORD004459,CUST01055,2023-01-06,104.13,14.98,Wellness,False,
ORD004460,CUST01055,2023-07-06,55.58,15.07,Bodycare,False,
ORD004461,CUST01055,2023-09-10,357.0,0.0,Haircare,True,not_needed
ORD004462,CUST01055,2023-12-15,129.19,49.39,Bodycare,False,
ORD004463,CUST01055,2023-05-10,222.11,47.42,Wellness,False,
ORD004464,CUST01055,2024-04-22,80.42,0.0,Makeup,False,
ORD004465,CUST01056,2023-12-19,28.86,0.0,Skincare,False,
ORD004466,CUST01057,2022-12-17,17.7,0.6,Skincare,False,
ORD004467,CUST01057,2023-12-05,62.62,0.0,Haircare,False,
ORD004468,CUST01057,2024-05-23,105.38,29.02,Wellness,False,
ORD004469,CUST01057,2022-07-31,34.93,0.0,Skincare,False,
ORD004470,CUST01057,2023-09-18,51.62,0.0,Makeup,False,
ORD004471,CUST01058,2023-11-17,76.46,0.0,Haircare,False,
ORD004472,CUST01058,2023-06-26,35.16,8.27,Bodycare,False,
ORD004473,CUST01058,2024-01-21,26.27,3.35,Skincare,False,
ORD004474,CUST01058,2024-06-11,91.84,6.45,Makeup,False,
ORD004475,CUST01058,2023-10-10,35.54,7.93,Skincare,False,
ORD004476,CUST01058,2024-01-27,210.66,0.0,Skincare,False,
ORD004477,CUST01058,2024-02-11,214.75,58.34,Bodycare,False,
ORD004478,CUST01058,2024-02-18,59.84,0.0,Haircare,False,
ORD004479,CUST01058,2023-01-24,137.2,0.0,Haircare,False,
ORD004480,CUST01059,2023-11-01,94.47,16.73,Skincare,False,
ORD004481,CUST01059,2023-11-09,108.05,0.0,Wellness,False,
ORD004482,CUST01059,2024-04-07,58.49,0.0,Bodycare,False,
ORD004483,CUST01059,2024-01-29,206.44,13.72,Wellness,False,
ORD004484,CUST01059,2024-05-20,67.66,13.73,Wellness,False,
ORD004485,CUST01060,2023-12-06,71.25,19.43,Wellness,False,
ORD004486,CUST01061,2023-05-05,109.59,27.82,Wellness,False,
ORD004487,CUST01061,2023-09-20,56.72,6.08,Makeup,False,
ORD004488,CUST01062,2024-06-21,76.11,5.19,Wellness,False,
ORD004489,CUST01062,2024-05-31,97.75,3.15,Wellness,False,
ORD004490,CUST01062,2024-05-27,25.61,6.19,Bodycare,True,
ORD004491,CUST01062,2024-06-01,40.12,4.59,Makeup,True,size
ORD004492,CUST01062,2024-05-24,146.94,18.68,Wellness,False,
ORD004493,CUST01063,2024-06-03,79.1,7.73,Haircare,False,
ORD004494,CUST01063,2024-06-04,78.85,19.63,Haircare,False,
ORD004495,CUST01064,2023-03-15,68.73,2.09,Wellness,False,
ORD004496,CUST01065,2024-02-25,126.9,33.95,Haircare,False,
ORD004497,CUST01065,2023-04-14,56.91,0.0,Wellness,False,
ORD004498,CUST01065,2022-10-28,103.87,23.84,Haircare,False,
ORD004499,CUST01065,2023-02-24,28.25,7.26,Haircare,False,
ORD004500,CUST01065,2022-12-22,142.78,0.0,Skincare,False,
ORD004501,CUST01065,2023-10-03,33.3,0.0,Skincare,False,
ORD004502,CUST01065,2023-10-03,134.16,0.0,Wellness,False,
ORD004503,CUST01065,2023-11-18,24.82,0.0,Bodycare,False,
ORD004504,CUST01065,2022-09-25,43.66,10.18,Bodycare,False,
ORD004505,CUST01065,2024-04-08,161.82,0.0,Bodycare,False,
ORD004506,CUST01065,2023-01-31,269.08,0.0,Skincare,False,
ORD004507,CUST01065,2023-10-19,13.44,4.99,Makeup,False,
ORD004508,CUST01065,2023-12-13,41.98,0.0,Bodycare,False,
ORD004509,CUST01065,2024-03-03,323.98,95.48,Makeup,False,
ORD004510,CUST01065,2023-07-02,99.43,0.0,Bodycare,False,
ORD004511,CUST01065,2023-01-16,43.71,0.0,Haircare,False,
ORD004512,CUST01066,2023-12-14,253.13,0.0,Haircare,True,damaged
ORD004513,CUST01066,2023-09-28,41.82,3.23,Skincare,True,quality
ORD004514,CUST01066,2023-12-08,81.94,8.29,Skincare,False,
ORD004515,CUST01066,2023-12-07,64.45,0.0,Wellness,False,
ORD004516,CUST01067,2024-05-17,204.59,0.0,Wellness,True,damaged
ORD004517,CUST01067,2022-11-05,41.87,0.0,Wellness,False,
ORD004518,CUST01068,2023-08-21,45.55,0.0,Haircare,False,
ORD004519,CUST01068,2024-04-19,140.91,0.0,Wellness,True,quality
ORD004520,CUST01068,2023-01-07,37.5,6.48,Haircare,False,
ORD004521,CUST01069,2024-03-21,166.82,0.36,Haircare,False,
ORD004522,CUST01069,2023-10-02,124.82,27.16,Skincare,False,
ORD004523,CUST01070,2022-09-18,144.09,2.68,Bodycare,False,
ORD004524,CUST01070,2023-05-23,66.86,0.0,Wellness,False,
ORD004525,CUST01070,2022-09-16,200.09,0.0,Haircare,False,
ORD004526,CUST01070,2023-11-16,134.06,0.0,Wellness,False,
ORD004527,CUST01071,2024-06-24,45.71,8.25,Makeup,False,
ORD004528,CUST01072,2023-04-12,21.58,0.0,Haircare,False,
ORD004529,CUST01072,2023-06-16,252.66,56.17,Wellness,False,
ORD004530,CUST01072,2023-11-25,62.96,0.0,Haircare,False,
ORD004531,CUST01072,2023-06-03,73.72,0.0,Skincare,False,
ORD004532,CUST01072,2024-03-27,239.2,10.91,Wellness,False,
ORD004533,CUST01073,2024-06-21,82.79,0.0,Haircare,False,
ORD004534,CUST01073,2024-04-29,81.88,0.0,Wellness,False,
ORD004535,CUST01073,2024-04-18,21.35,0.0,Skincare,True,size
ORD004536,CUST01073,2024-03-29,188.8,0.0,Haircare,False,
ORD004537,CUST01073,2024-04-07,45.88,0.0,Wellness,False,
ORD004538,CUST01074,2024-06-09,17.13,0.0,Haircare,False,
ORD004539,CUST01074,2024-06-03,120.54,0.0,Skincare,False,
ORD004540,CUST01075,2024-02-16,276.5,0.0,Skincare,False,
ORD004541,CUST01076,2024-01-11,80.05,0.0,Makeup,False,
ORD004542,CUST01076,2023-08-05,45.98,0.0,Bodycare,False,
ORD004543,CUST01076,2024-04-10,65.69,16.68,Wellness,False,
ORD004544,CUST01076,2023-08-08,76.17,0.0,Haircare,False,
ORD004545,CUST01076,2023-07-26,120.28,0.0,Makeup,False,
ORD004546,CUST01076,2024-01-13,37.63,13.82,Bodycare,False,
ORD004547,CUST01076,2024-04-16,62.66,21.39,Wellness,False,
ORD004548,CUST01076,2024-06-06,63.78,16.86,Skincare,False,
ORD004549,CUST01076,2024-06-18,168.26,0.0,Makeup,False,
ORD004550,CUST01077,2024-03-14,97.68,37.25,Makeup,False,
ORD004551,CUST01077,2023-11-30,36.18,0.0,Skincare,False,
ORD004552,CUST01077,2023-11-13,44.46,3.63,Wellness,False,
ORD004553,CUST01077,2024-06-19,133.52,0.0,Bodycare,False,
ORD004554,CUST01077,2023-12-27,346.36,0.0,Skincare,False,
ORD004555,CUST01077,2024-04-18,43.48,0.0,Wellness,False,
ORD004556,CUST01078,2023-02-27,448.2,112.48,Wellness,False,
ORD004557,CUST01079,2024-05-26,54.73,21.64,Makeup,False,
ORD004558,CUST01079,2024-05-22,174.51,0.0,Wellness,False,
ORD004559,CUST01079,2024-06-07,196.86,53.52,Bodycare,False,
ORD004560,CUST01079,2024-04-23,57.09,1.72,Wellness,False,
ORD004561,CUST01079,2024-06-19,28.55,0.0,Makeup,True,size
ORD004562,CUST01080,2022-11-05,71.56,0.0,Bodycare,False,
ORD004563,CUST01080,2022-08-13,46.72,10.87,Skincare,False,
ORD004564,CUST01081,2024-05-04,163.43,38.2,Bodycare,True,not_needed
ORD004565,CUST01081,2024-03-18,50.76,0.0,Wellness,False,
ORD004566,CUST01081,2024-06-28,174.91,0.69,Skincare,False,
ORD004567,CUST01081,2024-03-21,95.82,5.35,Makeup,False,
ORD004568,CUST01082,2024-04-06,253.82,61.1,Wellness,True,size
ORD004569,CUST01082,2024-03-04,55.3,0.0,Wellness,False,
ORD004570,CUST01082,2024-01-21,82.23,0.0,Wellness,True,
ORD004571,CUST01082,2024-05-16,46.65,12.42,Makeup,True,not_needed
ORD004572,CUST01082,2024-06-13,36.63,0.0,Wellness,False,
ORD004573,CUST01082,2024-05-26,104.1,0.0,Skincare,False,
ORD004574,CUST01082,2024-05-15,104.79,41.26,Haircare,False,
ORD004575,CUST01082,2024-04-18,91.24,0.0,Skincare,False,
ORD004576,CUST01083,2022-12-17,73.45,19.97,Makeup,False,
ORD004577,CUST01083,2023-03-31,57.08,0.0,Wellness,False,
ORD004578,CUST01084,2023-08-27,40.11,0.0,Bodycare,True,damaged
ORD004579,CUST01084,2023-06-23,183.99,19.21,Makeup,False,
ORD004580,CUST01085,2024-04-10,105.82,0.0,Bodycare,False,
ORD004581,CUST01086,2024-05-20,88.53,1.83,Skincare,False,
ORD004582,CUST01086,2024-03-01,306.38,0.0,Skincare,False,
ORD004583,CUST01087,2024-04-24,198.5,59.56,Skincare,False,
ORD004584,CUST01088,2023-12-29,131.02,48.16,Bodycare,False,
ORD004585,CUST01088,2024-01-19,499.31,0.0,Makeup,False,
ORD004586,CUST01088,2024-04-18,32.26,4.43,Makeup,False,
ORD004587,CUST01088,2024-03-21,78.99,29.7,Haircare,False,
ORD004588,CUST01088,2024-01-15,152.44,20.99,Makeup,False,
ORD004589,CUST01088,2024-01-21,76.22,12.97,Haircare,False,
ORD004590,CUST01089,2023-01-03,71.85,0.0,Haircare,False,
ORD004591,CUST01089,2024-06-09,88.17,0.0,Skincare,False,
ORD004592,CUST01089,2023-05-20,35.44,0.0,Makeup,False,
ORD004593,CUST01089,2023-07-05,113.21,0.0,Bodycare,False,
ORD004594,CUST01090,2024-06-01,123.12,0.0,Bodycare,False,
ORD004595,CUST01091,2023-11-22,96.26,31.73,Haircare,False,
ORD004596,CUST01091,2024-02-03,66.07,21.95,Bodycare,False,
ORD004597,CUST01091,2024-02-13,37.14,0.0,Haircare,False,
ORD004598,CUST01091,2024-06-27,149.25,44.24,Haircare,False,
ORD004599,CUST01092,2022-08-01,75.11,0.0,Makeup,True,size
ORD004600,CUST01093,2024-06-04,164.07,0.0,Makeup,False,
ORD004601,CUST01093,2023-10-29,114.02,35.23,Wellness,False,
ORD004602,CUST01093,2024-02-27,377.33,52.3,Bodycare,False,
ORD004603,CUST01093,2023-11-28,339.66,24.58,Haircare,False,
ORD004604,CUST01094,2024-04-10,55.16,0.0,Bodycare,False,
ORD004605,CUST01094,2023-06-18,348.17,136.13,Bodycare,False,
ORD004606,CUST01095,2024-05-28,61.82,1.35,Wellness,False,
ORD004607,CUST01096,2024-06-28,110.01,13.58,Makeup,True,damaged
ORD004608,CUST01096,2024-06-07,122.84,11.32,Haircare,False,
ORD004609,CUST01096,2024-06-10,140.21,0.0,Wellness,False,
ORD004610,CUST01096,2024-06-06,103.35,32.64,Bodycare,False,
ORD004611,CUST01096,2024-06-25,43.54,14.03,Haircare,False,
ORD004612,CUST01096,2024-06-04,104.3,37.6,Bodycare,False,
ORD004613,CUST01097,2022-10-27,46.5,0.0,Haircare,False,
ORD004614,CUST01097,2022-09-20,31.36,2.73,Skincare,True,size
ORD004615,CUST01097,2022-11-05,60.52,0.0,Wellness,False,
ORD004616,CUST01097,2022-09-07,131.86,1.97,Wellness,False,
ORD004617,CUST01097,2022-08-31,85.75,0.0,Bodycare,False,
ORD004618,CUST01097,2024-05-26,313.63,68.16,Bodycare,False,
ORD004619,CUST01097,2024-06-29,85.98,0.0,Skincare,False,
ORD004620,CUST01097,2023-01-19,103.18,18.37,Bodycare,False,
ORD004621,CUST01098,2024-06-20,85.74,0.0,Haircare,False,
ORD004622,CUST01098,2023-06-29,99.85,0.0,Skincare,False,
ORD004623,CUST01098,2022-06-03,105.01,0.0,Bodycare,False,
ORD004624,CUST01098,2023-05-01,32.98,0.0,Bodycare,False,
ORD004625,CUST01098,2023-03-17,126.03,0.0,Makeup,False,
ORD004626,CUST01099,2024-05-28,142.78,0.0,Makeup,False,
