customer_id,gender,age,city,membership_tier,join_date,email_verified,phone_verified
CUST00815,Female,59.0,Ahmedabad,Silver,2022-02-09,True,True
CUST00816,Female,33.0,Pune,Gold,2023-04-14,True,True
CUST00817,Female,55.0,Delhi,Platinum,2023-12-31,True,False
CUST00818,Male,19.0,Pune,Bronze,2024-02-18,True,False
CUST00819,Male,19.0,Pune,Bronze,2024-03-18,True,False
CUST00820,Male,43.0,Jaipur,Bronze,2024-01-25,True,False
CUST00821,Female,30.0,Pune,Bronze,2022-06-21,True,True
CUST00822,Male,64.0,Ahmedabad,Bronze,2022-08-05,True,True
CUST00823,Male,,Bangalore,Bronze,2022-11-11,True,False
CUST00824,Male,51.0,Pune,Platinum,2022-04-03,True,True
CUST00825,Female,56.0,Chennai,Gold,2023-06-22,True,True
CUST00826,Female,20.0,Pune,Bronze,2022-12-18,True,True
CUST00827,Male,25.0,Pune,Bronze,2023-12-25,True,True
CUST00828,Male,40.0,Mumbai,Silver,2022-12-11,True,False
CUST00829,Female,,Bangalore,Bronze,2023-04-02,True,True
CUST00830,Male,44.0,Ahmedabad,Silver,2022-07-21,True,True
CUST00831,Male,46.0,Delhi,Silver,2024-05-09,True,False
CUST00832,Male,56.0,Mumbai,Gold,2024-04-15,True,True
CUST00833,Male,56.0,Ahmedabad,Silver,2022-12-24,True,True
CUST00834,Male,18.0,Hyderabad,Silver,2022-06-03,True,True
CUST00835,Female,34.0,Bangalore,Silver,2022-02-18,True,False
CUST00836,Male,58.0,Chennai,Bronze,2022-06-26,True,True
CUST00837,Female,47.0,Bangalore,Silver,2024-01-09,True,True
CUST00838,Male,,Hyderabad,Silver,2022-10-25,True,True
CUST00839,Female,38.0,Hyderabad,Bronze,2022-08-03,True,True
CUST00840,Female,36.0,Hyderabad,Bronze,2022-10-21,False,False
CUST00841,,36.0,Jaipur,Bronze,2023-04-09,True,False
CUST00842,Female,42.0,Delhi,Gold,2022-07-21,True,True
CUST00843,Male,39.0,Pune,Bronze,2022-03-25,False,True
CUST00844,Other,48.0,Bangalore,Bronze,2024-03-08,True,False
CUST00845,Male,34.0,Ahmedabad,Bronze,2023-04-12,True,False
CUST00846,Male,40.0,Jaipur,Silver,2022-07-08,True,False
CUST00847,Male,49.0,Ahmedabad,Bronze,2023-02-05,True,False
CUST00848,Other,27.0,Pune,Platinum,2023-03-03,True,True
CUST00849,Female,27.0,Pune,Gold,2022-02-25,False,True
CUST00850,Female,53.0,Chennai,Silver,2023-08-09,True,True
CUST00851,Male,25.0,Hyderabad,Silver,2024-02-10,True,True
CUST00852,Female,37.0,Delhi,Bronze,2023-10-15,True,True
CUST00853,Male,49.0,Chennai,Bronze,2024-02-26,True,True
CUST00854,Female,31.0,Mumbai,Gold,2022-07-22,True,True
CUST00855,Male,45.0,Jaipur,Bronze,2023-05-20,False,True
CUST00856,Male,63.0,Jaipur,Bronze,2023-12-28,False,True
CUST00857,Male,41.0,Delhi,Silver,2023-04-07,True,True
CUST00858,Male,32.0,Pune,Bronze,2024-02-17,False,True
CUST00859,Female,39.0,Ahmedabad,Platinum,2022-06-27,True,True
CUST00860,Male,47.0,Jaipur,Bronze,2023-07-07,True,True
CUST00861,Female,21.0,Delhi,Gold,2023-03-20,True,False
CUST00862,Male,30.0,Jaipur,Silver,2024-01-21,True,True
CUST00863,Female,40.0,Jaipur,Gold,2022-01-16,True,True
CUST00864,Male,25.0,Hyderabad,Bronze,2023-05-16,True,True
CUST00865,Male,35.0,Mumbai,Silver,2024-01-15,True,True
CUST00866,Female,29.0,Hyderabad,Gold,2022-02-09,True,True
CUST00867,Male,48.0,Mumbai,Silver,2023-09-05,True,True
CUST00868,Male,31.0,Jaipur,Bronze,2022-11-29,False,True
CUST00869,Female,51.0,Chennai,Silver,2023-05-02,True,True
CUST00870,Female,35.0,Ahmedabad,Silver,2022-11-22,True,True
CUST00871,Male,51.0,Pune,Silver,2023-02-23,True,False
CUST00872,Male,28.0,Jaipur,Platinum,2022-07-27,True,False
CUST00873,Female,58.0,Mumbai,Bronze,2023-03-09,True,True
CUST00874,Male,29.0,Mumbai,Silver,2023-07-06,True,True
CUST00875,Male,32.0,Mumbai,Gold,2023-09-22,True,True
CUST00876,Male,48.0,Jaipur,Silver,2022-07-21,True,True
CUST00877,Female,46.0,Delhi,Gold,2023-08-21,True,True
CUST00878,,43.0,Chennai,Platinum,2023-09-01,True,True
CUST00879,Male,35.0,Delhi,Silver,2024-05-12,True,True
CUST00880,Male,49.0,Pune,Bronze,2023-10-06,True,True
CUST00881,Male,39.0,Jaipur,Bronze,2023-09-05,True,True
CUST00882,Female,55.0,Mumbai,Silver,2023-04-10,True,False
CUST00883,Male,34.0,Chennai,Gold,2023-07-27,True,True
CUST00884,Male,40.0,Chennai,Bronze,2024-05-01,False,False
CUST00885,Female,41.0,Bangalore,Bronze,2022-02-26,True,True
CUST00886,Male,25.0,Pune,Bronze,2024-02-18,True,False
CUST00887,Female,58.0,Ahmedabad,Gold,2022-07-20,True,True
CUST00888,Male,23.0,Ahmedabad,Bronze,2023-11-28,True,True
CUST00889,Male,22.0,Chennai,Silver,2024-01-25,True,True
CUST00890,Male,,Jaipur,Silver,2023-11-04,False,True
CUST00891,Female,46.0,Mumbai,Gold,2023-04-14,False,False
CUST00892,Female,45.0,Mumbai,Silver,2023-08-25,True,True
CUST00893,Female,28.0,Chennai,Silver,2023-09-22,True,True
CUST00894,Male,18.0,Delhi,Bronze,2024-05-13,True,True
CUST00895,Female,60.0,Pune,Silver,2022-06-20,True,True
CUST00896,Male,36.0,Mumbai,Silver,2022-05-31,True,True
CUST00897,Male,26.0,Chennai,Platinum,2024-01-17,True,True
CUST00898,Female,44.0,Mumbai,Bronze,2023-10-22,True,True
CUST00899,Male,,Ahmedabad,Bronze,2024-05-29,True,False
CUST00900,Male,61.0,Chennai,Bronze,2023-10-09,True,False
CUST00901,Male,21.0,Pune,Bronze,2022-01-29,True,True
CUST00902,Male,53.0,Chennai,Gold,2023-02-22,True,True
CUST00903,Male,35.0,Bangalore,Bronze,2023-10-17,True,True
CUST00904,Female,32.0,Chennai,Silver,2022-08-17,False,True
CUST00905,Male,30.0,Chennai,Bronze,2023-01-19,True,True
CUST00906,Female,36.0,Jaipur,Bronze,2022-12-28,True,False
CUST00907,Female,23.0,Ahmedabad,Silver,2022-06-30,True,True
CUST00908,Male,29.0,Pune,Bronze,2022-01-21,True,False
CUST00909,Male,54.0,Jaipur,Bronze,2022-07-25,True,False
CUST00910,Male,34.0,Chennai,Silver,2024-01-14,True,False
CUST00911,Female,40.0,Pune,Silver,2023-08-30,False,False
CUST00912,Male,43.0,Bangalore,Bronze,2023-08-15,True,True
CUST00913,Female,46.0,Pune,Platinum,2024-04-09,True,True
CUST00914,Male,50.0,Mumbai,Silver,2022-07-15,True,True
CUST00915,Female,44.0,Jaipur,Gold,2024-02-12,False,True
CUST00916,Male,42.0,Pune,Bronze,2022-06-17,True,True
CUST00917,Male,27.0,Ahmedabad,Bronze,2022-08-23,False,True
CUST00918,Female,64.0,Bangalore,Bronze,2024-05-28,False,True
CUST00919,Female,40.0,Hyderabad,Bronze,2022-08-04,True,False
CUST00920,Male,38.0,Chennai,Silver,2022-07-18,True,False
CUST00921,Female,38.0,Pune,Platinum,2022-01-13,False,True
CUST00922,Female,60.0,Chennai,Silver,2024-04-15,True,True
CUST00923,Female,,Delhi,Bronze,2024-02-28,True,True
CUST00924,Female,54.0,Mumbai,Silver,2022-11-19,True,True
CUST00925,Male,50.0,Jaipur,Bronze,2022-05-11,True,True
CUST00926,Male,41.0,Mumbai,Silver,2022-01-24,True,True
CUST00927,Male,,Delhi,Silver,2023-11-01,True,True
CUST00928,Female,28.0,Delhi,Gold,2023-03-23,True,False
CUST00929,Female,34.0,Jaipur,Platinum,2022-01-31,True,False
CUST00930,Male,21.0,Pune,Bronze,2023-01-10,True,True
CUST00931,Male,,Delhi,Silver,2022-02-16,False,True
CUST00932,Female,42.0,Hyderabad,Gold,2022-08-20,True,True
CUST00933,Other,47.0,Chennai,Gold,2023-11-09,True,True
CUST00934,Female,26.0,Chennai,Silver,2023-05-17,True,True
CUST00935,Male,38.0,Bangalore,Platinum,2024-03-20,True,True
CUST00936,Male,37.0,Ahmedabad,Bronze,2023-01-02,False,True
CUST00937,,36.0,Delhi,Platinum,2024-03-17,True,True
CUST00938,Female,36.0,Delhi,Bronze,2022-02-11,True,True
CUST00939,Male,,Hyderabad,Silver,2024-03-16,False,True
CUST00940,Female,54.0,Mumbai,Gold,2022-03-08,False,True
CUST00941,Male,59.0,Mumbai,Bronze,2022-04-25,True,True
CUST00942,Female,34.0,Chennai,Silver,2023-04-18,True,False
CUST00943,Female,54.0,Chennai,Bronze,2022-09-26,True,True
CUST00944,Female,56.0,Pune,Platinum,2024-02-16,True,False
CUST00945,Male,45.0,Jaipur,Gold,2022-02-07,True,True
CUST00946,Male,58.0,Ahmedabad,Silver,2022-11-28,True,True
CUST00947,Male,,Hyderabad,Silver,2023-02-11,True,True
CUST00948,Female,64.0,Jaipur,Gold,2022-02-26,True,True
CUST00949,Female,35.0,Jaipur,Bronze,2023-08-31,True,True
CUST00950,Female,31.0,Bangalore,Silver,2024-03-05,False,True
CUST00951,Female,52.0,Jaipur,Silver,2022-06-09,True,True
CUST00952,Female,61.0,Bangalore,Bronze,2024-03-16,False,True
CUST00953,Male,58.0,Jaipur,Bronze,2024-03-16,False,True
CUST00954,Female,24.0,Hyderabad,Bronze,2023-03-17,True,True
CUST00955,,58.0,Bangalore,Bronze,2022-12-09,True,True
CUST00956,Male,30.0,Mumbai,Gold,2023-09-30,True,True
CUST00957,Female,35.0,Bangalore,Silver,2022-11-01,True,True
CUST00958,Male,54.0,Bangalore,Silver,2022-04-15,True,True
CUST00959,Male,30.0,Hyderabad,Bronze,2023-05-16,True,True
CUST00960,Female,53.0,Hyderabad,Bronze,2022-06-15,False,True
CUST00961,Male,48.0,Bangalore,Bronze,2022-11-09,True,True
CUST00962,Female,19.0,Ahmedabad,Gold,2022-06-19,True,True
CUST00963,Male,33.0,Delhi,Silver,2022-05-26,True,True
CUST00964,Male,26.0,Ahmedabad,Platinum,2024-01-11,True,True
CUST00965,Male,26.0,Hyderabad,Silver,2023-05-30,False,True
CUST00966,Male,55.0,Ahmedabad,Silver,2024-03-09,True,True
CUST00967,Female,28.0,Ahmedabad,Silver,2024-01-10,True,True
CUST00968,Male,39.0,Pune,Platinum,2023-06-15,True,True
CUST00969,Female,50.0,Pune,Gold,2022-12-04,True,True
CUST00970,Male,53.0,Mumbai,Bronze,2024-01-01,True,True
CUST00971,Female,62.0,Jaipur,Silver,2023-12-26,True,True
CUST00972,,40.0,Bangalore,Silver,2023-03-13,True,True
CUST00973,Female,62.0,Delhi,Silver,2022-08-18,False,True
CUST00974,Male,62.0,Mumbai,Bronze,2022-04-30,False,True
CUST00975,Male,51.0,Bangalore,Gold,2023-08-03,True,True
CUST00976,Male,26.0,Ahmedabad,Platinum,2022-09-16,True,True
CUST00977,Female,41.0,Hyderabad,Bronze,2022-08-15,True,True
CUST00978,Male,25.0,Pune,Gold,2023-03-09,True,True
CUST00979,Female,24.0,Chennai,Bronze,2022-06-11,True,False
CUST00980,Female,53.0,Delhi,Bronze,2023-10-21,True,True
CUST00981,,35.0,Ahmedabad,Bronze,2024-04-19,True,True
CUST00982,Female,20.0,Chennai,Bronze,2023-09-11,True,True
CUST00983,Male,45.0,Pune,Gold,2022-05-07,True,True
CUST00984,,23.0,Ahmedabad,Bronze,2024-05-29,True,True
CUST00985,Female,61.0,Jaipur,Bronze,2022-09-03,True,False
CUST00986,Female,61.0,Jaipur,Bronze,2023-09-07,True,True
CUST00987,Female,38.0,Chennai,Bronze,2022-10-14,False,True
CUST00988,Male,45.0,Hyderabad,Bronze,2024-05-16,True,True
CUST00989,Male,57.0,Ahmedabad,Silver,2023-07-03,True,False
CUST00990,Female,18.0,Bangalore,Bronze,2023-02-23,True,True
CUST00991,Female,53.0,Ahmedabad,Gold,2024-04-03,True,True
CUST00992,Female,38.0,Hyderabad,Gold,2023-12-07,True,True
CUST00993,Male,60.0,Ahmedabad,Bronze,2024-03-30,True,True
CUST00994,Female,,Chennai,Gold,2022-11-18,False,True
CUST00995,Male,30.0,Hyderabad,Bronze,2023-07-30,True,True
CUST00996,Male,27.0,Pune,Bronze,2023-09-29,False,True
CUST00997,Female,61.0,Delhi,Bronze,2023-08-17,True,True
CUST00998,Male,64.0,Hyderabad,Bronze,2022-03-26,True,True
CUST00999,Female,27.0,Ahmedabad,Silver,2023-07-05,True,True
CUST01000,Male,63.0,Pune,Gold,2022-12-22,True,True
CUST01001,Male,30.0,Delhi,Bronze,2022-02-02,True,False
CUST01002,Female,54.0,Jaipur,Silver,2023-09-20,True,True
CUST01003,Female,55.0,Bangalore,Bronze,2022-10-06,True,False
CUST01004,Female,41.0,Chennai,Gold,2023-01-08,True,False
CUST01005,Female,19.0,Ahmedabad,Bronze,2022-04-02,True,True
CUST01006,Female,39.0,Ahmedabad,Bronze,2022-06-14,True,True
CUST01007,Female,34.0,Jaipur,Bronze,2022-10-04,False,True
CUST01008,Female,53.0,Bangalore,Bronze,2022-05-26,True,True
CUST01009,Male,31.0,Jaipur,Silver,2022-03-11,True,True
CUST01010,Female,27.0,Mumbai,Gold,2022-02-22,True,True
CUST01011,Male,52.0,Jaipur,Bronze,2023-02-24,True,True
CUST01012,Other,42.0,Pune,Silver,2023-11-15,True,True
CUST01013,Female,20.0,Delhi,Silver,2023-09-04,True,True
CUST01014,Male,64.0,Ahmedabad,Gold,2022-05-17,True,False
CUST01015,Female,55.0,Jaipur,Bronze,2022-11-21,True,True
CUST01016,Female,34.0,Ahmedabad,Silver,2024-03-29,True,False
CUST01017,Male,29.0,Hyderabad,Gold,2023-10-15,True,True
CUST01018,Female,41.0,Bangalore,Silver,2023-09-26,False,False
CUST01019,Female,46.0,Jaipur,Bronze,2023-09-29,True,True
CUST01020,Male,60.0,Delhi,Bronze,2022-10-23,False,True
CUST01021,Female,42.0,Pune,Bronze,2023-12-27,True,True
CUST01022,Male,53.0,Mumbai,Silver,2022-05-28,True,True
CUST01023,Female,43.0,Ahmedabad,Silver,2022-06-30,False,False
CUST01024,Other,55.0,Bangalore,Bronze,2022-11-15,False,True
CUST01025,Female,18.0,Chennai,Silver,2024-03-05,True,False
CUST01026,Male,37.0,Delhi,Silver,2023-07-24,True,True
CUST01027,Female,45.0,Chennai,Silver,2022-02-01,True,True
CUST01028,Female,33.0,Delhi,Silver,2024-03-27,True,False
CUST01029,Male,,Delhi,Gold,2022-08-09,True,True
CUST01030,Female,34.0,Pune,Bronze,2024-05-12,True,True
CUST01031,Male,57.0,Pune,Gold,2024-04-29,False,False
CUST01032,,,Pune,Bronze,2022-02-12,True,False
CUST01033,Male,29.0,Jaipur,Bronze,2022-03-31,True,False
CUST01034,Male,44.0,Hyderabad,Bronze,2022-11-21,True,False
CUST01035,Male,59.0,Delhi,Bronze,2024-03-20,True,True
CUST01036,Female,64.0,Bangalore,Bronze,2022-01-17,True,False
CUST01037,Male,47.0,Chennai,Bronze,2022-02-27,True,True
CUST01038,Female,58.0,Pune,Gold,2023-06-24,True,False
CUST01039,Male,51.0,Jaipur,Bronze,2024-01-20,False,True
CUST01040,Male,54.0,Pune,Silver,2024-04-07,True,True
CUST01041,Female,23.0,Chennai,Bronze,2024-04-01,True,True
CUST01042,Female,24.0,Chennai,Platinum,2022-01-26,True,True
CUST01043,Male,49.0,Ahmedabad,Silver,2022-12-29,False,True
CUST01044,Female,49.0,Delhi,Bronze,2023-09-03,True,False
CUST01045,Female,42.0,Pune,Gold,2023-09-29,True,False
CUST01046,Female,50.0,Chennai,Silver,2023-12-08,True,True
CUST01047,Male,24.0,Hyderabad,Gold,2022-09-12,True,True
CUST01048,Male,29.0,Hyderabad,Silver,2023-07-20,True,True
CUST01049,Female,33.0,Pune,Silver,2022-04-10,True,True
CUST01050,Male,33.0,Jaipur,Gold,2022-06-27,False,True
CUST01051,Female,60.0,Chennai,Silver,2022-08-09,True,False
CUST01052,Female,53.0,Ahmedabad,Bronze,2024-01-22,True,True
CUST01053,Female,30.0,Delhi,Gold,2024-02-20,True,True
CUST01054,Female,24.0,Delhi,Bronze,2023-07-27,True,True
CUST01055,Other,53.0,Jaipur,Silver,2022-04-11,True,True
CUST01056,Male,64.0,Ahmedabad,Bronze,2023-08-14,True,True
CUST01057,Female,26.0,Delhi,Silver,2022-06-10,True,True
CUST01058,Male,49.0,Ahmedabad,Platinum,2023-01-23,True,True
CUST01059,Male,28.0,Mumbai,Bronze,2023-06-06,False,True
CUST01060,Female,25.0,Pune,Bronze,2023-06-29,True,False
CUST01061,Female,,Delhi,Silver,2022-10-31,True,True
CUST01062,Other,40.0,Hyderabad,Gold,2024-05-22,True,True
CUST01063,Female,42.0,Chennai,Silver,2024-04-13,True,True
CUST01064,Male,25.0,Ahmedabad,Bronze,2023-01-31,True,False
CUST01065,Male,62.0,Ahmedabad,Platinum,2022-09-17,True,True
CUST01066,Female,39.0,Bangalore,Silver,2023-07-16,False,False
CUST01067,Male,21.0,Jaipur,Bronze,2022-06-01,True,True
CUST01068,Male,57.0,Bangalore,Bronze,2022-11-10,False,True
CUST01069,Male,20.0,Delhi,Silver,2022-03-29,False,True
CUST01070,Male,46.0,Bangalore,Bronze,2022-09-15,True,True
CUST01071,Male,58.0,Bangalore,Bronze,2024-01-20,True,True
CUST01072,Male,46.0,Mumbai,Gold,2022-10-27,False,True
CUST01073,Male,51.0,Ahmedabad,Bronze,2024-03-10,False,False
CUST01074,Male,51.0,Hyderabad,Silver,2024-04-05,True,False
CUST01075,Other,45.0,Jaipur,Bronze,2023-05-22,True,True
CUST01076,Male,30.0,Hyderabad,Gold,2023-06-18,True,True
CUST01077,Male,32.0,Mumbai,Silver,2023-09-04,False,True
CUST01078,Female,40.0,Mumbai,Bronze,2023-02-04,True,True
CUST01079,Male,61.0,Bangalore,Silver,2024-02-11,True,True
CUST01080,Female,43.0,Pune,Bronze,2022-01-14,True,False
CUST01081,Female,21.0,Ahmedabad,Gold,2024-03-17,True,False
CUST01082,Male,43.0,Chennai,Gold,2023-12-26,True,True
CUST01083,Male,57.0,Ahmedabad,Silver,2022-12-17,True,False
CUST01084,Female,26.0,Chennai,Silver,2022-08-28,False,True
CUST01085,Female,22.0,Bangalore,Bronze,2023-07-08,True,True
CUST01086,Male,49.0,Chennai,Silver,2024-01-31,True,True
CUST01087,Female,37.0,Mumbai,Bronze,2024-04-21,True,True
CUST01088,Male,28.0,Hyderabad,Bronze,2023-12-17,True,True
CUST01089,Other,32.0,Chennai,Silver,2022-08-29,True,True
CUST01090,Male,49.0,Ahmedabad,Bronze,2024-05-09,True,True
CUST01091,Female,45.0,Jaipur,Silver,2023-08-27,True,True
CUST01092,Female,39.0,Bangalore,Bronze,2022-04-30,True,False
CUST01093,Female,58.0,Pune,Silver,2023-02-18,True,True
CUST01094,Female,34.0,Bangalore,Bronze,2023-04-28,True,True
CUST01095,Male,43.0,Delhi,Bronze,2024-05-23,True,True
CUST01096,Male,61.0,Bangalore,Silver,2024-05-19,True,True
CUST01097,Male,24.0,Mumbai,Platinum,2022-03-05,True,True
CUST01098,Male,59.0,Hyderabad,Gold,2022-02-20,True,False
CUST01099,Female,43.0,Hyderabad,Bronze,2024-04-10,True,True
CUST01100,Male,42.0,Jaipur,Bronze,2023-11-05,True,False
CUST01101,Male,27.0,Chennai,Gold,2022-11-29,True,True
CUST01102,Other,62.0,Mumbai,Silver,2022-09-28,True,True
CUST01103,Female,,Delhi,Bronze,2022-06-27,True,False
CUST01104,Female,28.0,Mumbai,Gold,2023-04-26,True,False
CUST01105,Other,30.0,Bangalore,Gold,2023-11-23,True,False
CUST01106,Male,25.0,Mumbai,Platinum,2024-04-11,True,True
CUST01107,Male,57.0,Mumbai,Gold,2023-05-05,True,False
CUST01108,Female,21.0,Jaipur,Gold,2022-08-18,True,False
CUST01109,Female,64.0,Delhi,Bronze,2022-07-22,True,False
CUST01110,Male,48.0,Bangalore,Bronze,2022-03-01,True,True
CUST01111,Female,45.0,Pune,Silver,2022-09-19,True,True
CUST01112,Male,28.0,Jaipur,Silver,2022-06-13,True,False
CUST01113,Male,60.0,Pune,Silver,2023-08-06,True,True
CUST01114,Female,18.0,Jaipur,Bronze,2022-09-18,True,True
CUST01115,Female,64.0,Hyderabad,Silver,2023-11-18,True,True
CUST01116,Female,55.0,Ahmedabad,Silver,2023-04-11,False,True
CUST01117,Male,41.0,Jaipur,Bronze,2022-08-07,True,True
CUST01118,,64.0,Chennai,Bronze,2023-04-08,True,True
CUST01119,Male,48.0,Mumbai,Silver,2022-05-08,True,False
CUST01120,Male,,Hyderabad,Silver,2022-08-31,True,True
CUST01121,Female,,Delhi,Bronze,2022-09-23,True,True
CUST01122,Female,43.0,Pune,Silver,2022-12-27,True,True
CUST01123,Female,22.0,Ahmedabad,Silver,2023-06-11,True,True
CUST01124,Female,37.0,Ahmedabad,Silver,2024-01-05,True,True
CUST01125,Female,58.0,Jaipur,Bronze,2023-06-02,True,True
CUST01126,Female,28.0,Mumbai,Silver,2023-06-03,True,True
CUST01127,Male,50.0,Delhi,Bronze,2022-08-19,False,False
CUST01128,Male,55.0,Chennai,Gold,2022-06-30,True,True
CUST01129,,44.0,Delhi,Bronze,2023-04-26,True,True
CUST01130,Male,51.0,Mumbai,Silver,2022-10-04,True,True
CUST01131,Female,32.0,Chennai,Bronze,2023-01-26,True,True
CUST01132,Female,49.0,Delhi,Silver,2023-10-16,True,True
CUST01133,Male,38.0,Chennai,Silver,2022-11-04,True,False
CUST01134,Male,63.0,Jaipur,Bronze,2022-01-31,True,True
CUST01135,Female,22.0,Jaipur,Silver,2022-12-12,True,True
CUST01136,Male,23.0,Mumbai,Bronze,2023-09-07,True,True
CUST01137,Female,55.0,Mumbai,Bronze,2023-04-23,True,True
CUST01138,,39.0,Chennai,Silver,2022-03-31,True,False
CUST01139,Female,35.0,Bangalore,Bronze,2024-05-21,True,True
CUST01140,Female,31.0,Hyderabad,Gold,2023-07-17,True,True
CUST01141,Female,27.0,Ahmedabad,Silver,2022-06-19,True,True
CUST01142,Male,63.0,Delhi,Silver,2024-01-27,True,True
CUST01143,Female,30.0,Delhi,Bronze,2023-07-31,True,True
CUST01144,Female,48.0,Bangalore,Silver,2022-06-30,True,True
CUST01145,Male,47.0,Bangalore,Gold,2023-01-07,True,True
CUST01146,,20.0,Bangalore,Bronze,2024-03-04,True,True
CUST01147,Female,47.0,Pune,Gold,2023-06-12,True,True
CUST01148,Female,23.0,Pune,Bronze,2022-09-12,True,True
CUST01149,Female,46.0,Chennai,Gold,2023-06-15,True,False
CUST01150,Female,25.0,Pune,Bronze,2022-07-13,True,True
CUST01151,Female,61.0,Jaipur,Gold,2024-05-18,True,False
CUST01152,Female,62.0,Jaipur,Silver,2023-09-18,True,False
CUST01153,Female,60.0,Mumbai,Bronze,2023-11-05,False,False
CUST01154,Female,61.0,Ahmedabad,Bronze,2023-08-25,True,True
CUST01155,Female,50.0,Chennai,Silver,2023-03-16,True,True
CUST01156,Female,,Ahmedabad,Platinum,2022-02-12,True,True
CUST01157,Male,28.0,Delhi,Bronze,2022-02-15,False,True
CUST01158,Female,30.0,Hyderabad,Bronze,2023-05-09,True,True
CUST01159,Female,28.0,Mumbai,Silver,2022-09-23,True,True
CUST01160,Male,48.0,Delhi,Silver,2023-02-04,True,False
CUST01161,Female,45.0,Delhi,Silver,2024-01-06,True,True
CUST01162,Male,61.0,Chennai,Silver,2023-08-27,True,True
CUST01163,Male,23.0,Bangalore,Bronze,2022-12-28,True,True
CUST01164,Female,58.0,Bangalore,Gold,2022-09-10,True,True
CUST01165,Male,33.0,Ahmedabad,Silver,2022-10-04,True,True
CUST01166,Female,21.0,Mumbai,Bronze,2023-03-25,True,True
CUST01167,Female,52.0,Bangalore,Silver,2024-01-09,True,True
CUST01168,Female,43.0,Delhi,Silver,2023-08-17,True,True
CUST01169,Male,29.0,Bangalore,Bronze,2023-05-12,True,False
CUST01170,Male,28.0,Pune,Silver,2024-05-18,True,True
CUST01171,Female,54.0,Bangalore,Bronze,2023-09-18,False,False
CUST01172,Other,42.0,Delhi,Silver,2023-06-21,True,True
CUST01173,Female,35.0,Ahmedabad,Gold,2022-07-04,True,True
CUST01174,,36.0,Chennai,Bronze,2023-06-22,True,True
CUST01175,Female,40.0,Mumbai,Bronze,2023-04-28,False,True
CUST01176,Female,55.0,Hyderabad,Gold,2023-11-07,True,True
CUST01177,Female,35.0,Bangalore,Platinum,2022-01-25,True,True
CUST01178,Male,43.0,Jaipur,Silver,2023-12-12,True,True
CUST01179,Female,23.0,Jaipur,Silver,2023-02-23,True,True
CUST01180,Female,21.0,Ahmedabad,Silver,2023-09-05,True,False
CUST01181,Other,61.0,Delhi,Platinum,2023-10-24,False,True
CUST01182,Male,46.0,Hyderabad,Gold,2024-01-01,True,True
CUST01183,Female,51.0,Hyderabad,Bronze,2022-09-17,True,True
CUST01184,,34.0,Pune,Silver,2023-12-01,True,True
CUST01185,Male,60.0,Hyderabad,Silver,2023-04-29,True,True
CUST01186,Female,60.0,Jaipur,Gold,2022-02-01,True,True
CUST01187,Female,33.0,Chennai,Silver,2024-03-21,True,True
CUST01188,Male,19.0,Delhi,Silver,2023-04-10,True,False
CUST01189,Male,51.0,Delhi,Platinum,2023-08-23,True,True
CUST01190,Female,25.0,Bangalore,Bronze,2024-03-19,True,True
CUST01191,Male,30.0,Bangalore,Bronze,2023-06-12,True,True
CUST01192,Female,59.0,Bangalore,Silver,2022-06-05,False,True
CUST01193,Male,25.0,Jaipur,Bronze,2023-01-21,True,True
CUST01194,Female,47.0,Jaipur,Bronze,2023-07-09,True,True
CUST01195,Male,49.0,Ahmedabad,Bronze,2022-12-14,True,True
CUST01196,Female,53.0,Jaipur,Silver,2022-10-30,True,True
CUST01197,Other,64.0,Jaipur,Gold,2023-03-12,True,True
CUST01198,Other,47.0,Jaipur,Silver,2023-05-25,True,True
CUST01199,Female,18.0,Jaipur,Silver,2023-06-05,True,True
CUST01200,Male,60.0,Chennai,Bronze,2024-02-29,True,True
CUST01201,Female,56.0,Jaipur,Gold,2023-07-16,True,True
CUST01202,Male,34.0,Ahmedabad,Gold,2023-07-13,True,True
CUST01203,Male,37.0,Hyderabad,Silver,2023-05-14,True,False
CUST01204,Male,41.0,Hyderabad,Bronze,2022-11-04,True,False
CUST01205,Female,39.0,Pune,Bronze,2022-05-27,True,True
CUST01206,Female,46.0,Chennai,Bronze,2022-05-26,True,True
CUST01207,Female,39.0,Bangalore,Silver,2023-06-21,True,True
CUST01208,Male,61.0,Mumbai,Gold,2022-02-03,True,True
CUST01209,Male,26.0,Jaipur,Gold,2024-02-19,True,True
CUST01210,Other,54.0,Pune,Silver,2023-10-30,True,True
CUST01211,Male,27.0,Mumbai,Gold,2023-11-22,False,True
CUST01212,Male,53.0,Ahmedabad,Platinum,2022-07-30,False,True
CUST01213,Male,54.0,Hyderabad,Bronze,2022-06-13,True,True
CUST01214,Female,45.0,Pune,Bronze,2022-04-12,True,True
CUST01215,Female,45.0,Ahmedabad,Platinum,2023-11-20,True,True
CUST01216,Male,59.0,Pune,Bronze,2023-05-18,True,True
CUST01217,Male,60.0,Delhi,Gold,2023-04-25,True,True
CUST01218,Female,38.0,Ahmedabad,Platinum,2022-08-07,True,True
CUST01219,Female,41.0,Hyderabad,Silver,2022-05-14,True,True
CUST01220,Male,59.0,Hyderabad,Gold,2022-10-10,False,True
CUST01221,Female,57.0,Chennai,Silver,2024-05-21,True,True
CUST01222,Male,19.0,Pune,Silver,2023-11-27,True,True
CUST01223,Male,25.0,Jaipur,Bronze,2022-06-06,True,True
