campaign_id,customer_id,campaign_date,campaign_type,opened,converted,discount_offered
CMP002153,CUST00885,2024-04-27,personal_call,True,False,0.0
CMP002154,CUST00885,2024-01-14,email_discount,False,False,16.5
CMP002155,CUST00885,2024-04-23,email_discount,False,False,0.0
CMP002156,CUST00886,2024-01-03,push_notification,False,False,0.0
CMP002157,CUST00886,2024-06-16,email_discount,True,False,0.0
CMP002158,CUST00886,2024-01-28,loyalty_points,False,False,0.0
CMP002159,CUST00886,2024-03-27,push_notification,False,False,0.0
CMP002160,CUST00887,2024-01-07,push_notification,True,False,0.0
CMP002161,CUST00888,2024-05-10,push_notification,False,False,0.0
CMP002162,CUST00888,2024-01-19,sms_reminder,True,True,15.2
CMP002163,CUST00890,2024-02-15,email_discount,True,True,0.0
CMP002164,CUST00890,2024-04-04,sms_reminder,True,False,7.6
CMP002165,CUST00890,2024-03-18,sms_reminder,False,False,9.0
CMP002166,CUST00891,2024-04-15,push_notification,True,False,0.0
CMP002167,CUST00891,2024-02-18,loyalty_points,True,False,0.0
CMP002168,CUST00891,2024-03-17,personal_call,False,False,0.0
CMP002169,CUST00891,2024-02-29,sms_reminder,True,False,0.0
CMP002170,CUST00892,2024-02-05,email_discount,False,False,0.0
CMP002171,CUST00892,2024-02-14,loyalty_points,True,False,0.0
CMP002172,CUST00893,2024-02-29,push_notification,False,False,0.0
CMP002173,CUST00896,2024-02-20,personal_call,False,False,0.0
CMP002174,CUST00896,2024-03-13,email_discount,True,True,0.0
CMP002175,CUST00896,2024-05-15,sms_reminder,False,False,0.0
CMP002176,CUST00896,2024-02-16,personal_call,True,False,0.0
CMP002177,CUST00896,2024-01-10,push_notification,True,False,0.0
CMP002178,CUST00898,2024-06-07,loyalty_points,False,False,0.0
CMP002179,CUST00898,2024-04-18,loyalty_points,True,True,0.0
CMP002180,CUST00899,2024-04-22,loyalty_points,True,False,0.0
CMP002181,CUST00899,2024-03-03,loyalty_points,False,False,22.0
CMP002182,CUST00899,2024-04-12,sms_reminder,False,False,0.0
CMP002183,CUST00900,2024-01-12,personal_call,True,False,7.0
CMP002184,CUST00900,2024-02-08,sms_reminder,True,True,17.6
CMP002185,CUST00900,2024-04-27,personal_call,True,False,0.0
CMP002186,CUST00901,2024-01-02,push_notification,False,False,0.0
CMP002187,CUST00901,2024-05-07,push_notification,False,False,0.0
CMP002188,CUST00901,2024-06-15,sms_reminder,False,False,0.0
CMP002189,CUST00903,2024-05-30,loyalty_points,True,True,15.7
CMP002190,CUST00903,2024-06-04,sms_reminder,False,False,0.0
CMP002191,CUST00904,2024-01-07,loyalty_points,True,False,20.7
CMP002192,CUST00904,2024-05-28,push_notification,True,True,0.0
CMP002193,CUST00904,2024-01-28,personal_call,False,False,0.0
CMP002194,CUST00904,2024-03-08,push_notification,False,False,22.8
CMP002195,CUST00905,2024-06-02,personal_call,False,False,0.0
CMP002196,CUST00906,2024-02-16,sms_reminder,True,True,0.0
CMP002197,CUST00908,2024-06-09,push_notification,True,False,0.0
CMP002198,CUST00908,2024-02-27,loyalty_points,False,False,0.0
CMP002199,CUST00908,2024-02-06,personal_call,False,False,0.0
CMP002200,CUST00908,2024-04-26,push_notification,True,False,0.0
CMP002201,CUST00910,2024-06-20,sms_reminder,True,False,0.0
CMP002202,CUST00911,2024-06-23,personal_call,True,False,0.0
CMP002203,CUST00911,2024-04-23,sms_reminder,False,False,0.0
CMP002204,CUST00911,2024-04-12,loyalty_points,False,False,0.0
CMP002205,CUST00911,2024-05-22,personal_call,False,False,0.0
CMP002206,CUST00912,2024-02-18,email_discount,False,False,0.0
CMP002207,CUST00912,2024-03-17,sms_reminder,False,False,0.0
CMP002208,CUST00912,2024-04-24,loyalty_points,True,False,11.7
CMP002209,CUST00913,2024-04-07,loyalty_points,False,False,0.0
CMP002210,CUST00913,2024-04-19,personal_call,False,False,0.0
CMP002211,CUST00913,2024-04-15,email_discount,True,False,20.0
CMP002212,CUST00913,2024-01-29,personal_call,False,False,0.0
CMP002213,CUST00914,2024-02-18,push_notification,False,False,0.0
CMP002214,CUST00914,2024-02-24,sms_reminder,False,False,0.0
CMP002215,CUST00914,2024-02-27,personal_call,False,False,23.5
CMP002216,CUST00914,2024-02-10,loyalty_points,False,False,23.0
CMP002217,CUST00915,2024-04-21,loyalty_points,False,False,0.0
CMP002218,CUST00915,2024-03-07,personal_call,True,True,0.0
CMP002219,CUST00916,2024-06-05,personal_call,True,False,0.0
CMP002220,CUST00916,2024-05-25,push_notification,True,True,0.0
CMP002221,CUST00916,2024-02-01,loyalty_points,True,False,0.0
CMP002222,CUST00916,2024-02-02,loyalty_points,False,False,0.0
CMP002223,CUST00916,2024-01-20,email_discount,False,False,0.0
CMP002224,CUST00917,2024-06-19,personal_call,False,False,17.4
CMP002225,CUST00917,2024-06-22,loyalty_points,False,False,0.0
CMP002226,CUST00918,2024-04-07,push_notification,False,False,0.0
CMP002227,CUST00918,2024-04-12,push_notification,True,True,28.9
CMP002228,CUST00918,2024-06-04,email_discount,False,False,0.0
CMP002229,CUST00918,2024-03-09,email_discount,False,False,0.0
CMP002230,CUST00919,2024-06-12,loyalty_points,False,False,25.4
CMP002231,CUST00919,2024-04-08,email_discount,True,False,18.4
CMP002232,CUST00919,2024-06-04,push_notification,False,False,0.0
CMP002233,CUST00919,2024-05-31,loyalty_points,False,False,0.0
CMP002234,CUST00920,2024-03-24,loyalty_points,False,False,0.0
CMP002235,CUST00921,2024-03-25,email_discount,True,True,0.0
CMP002236,CUST00921,2024-05-03,sms_reminder,True,True,0.0
CMP002237,CUST00921,2024-05-10,email_discount,True,False,0.0
CMP002238,CUST00921,2024-01-24,email_discount,True,False,0.0
CMP002239,CUST00922,2024-03-02,sms_reminder,False,False,0.0
CMP002240,CUST00922,2024-06-26,loyalty_points,False,False,0.0
CMP002241,CUST00923,2024-06-13,sms_reminder,False,False,0.0
CMP002242,CUST00923,2024-05-27,sms_reminder,False,False,0.0
CMP002243,CUST00924,2024-04-18,sms_reminder,True,False,0.0
CMP002244,CUST00924,2024-06-10,push_notification,False,False,0.0
CMP002245,CUST00924,2024-05-14,email_discount,False,False,0.0
CMP002246,CUST00924,2024-03-28,push_notification,True,False,0.0
CMP002247,CUST00925,2024-04-11,push_notification,True,True,0.0
CMP002248,CUST00926,2024-06-29,sms_reminder,False,False,0.0
CMP002249,CUST00926,2024-03-24,sms_reminder,True,False,0.0
CMP002250,CUST00926,2024-04-15,sms_reminder,True,False,28.5
CMP002251,CUST00926,2024-05-26,email_discount,False,False,0.0
CMP002252,CUST00926,2024-03-19,sms_reminder,False,False,11.8
CMP002253,CUST00927,2024-05-23,loyalty_points,False,False,0.0
CMP002254,CUST00927,2024-01-09,push_notification,True,True,0.0
CMP002255,CUST00927,2024-04-13,personal_call,True,True,0.0
CMP002256,CUST00927,2024-03-05,loyalty_points,False,False,0.0
CMP002257,CUST00927,2024-01-31,loyalty_points,True,False,0.0
CMP002258,CUST00929,2024-01-06,push_notification,False,False,0.0
CMP002259,CUST00929,2024-04-28,sms_reminder,True,True,0.0
CMP002260,CUST00930,2024-02-14,personal_call,True,False,0.0
CMP002261,CUST00930,2024-06-23,email_discount,True,False,0.0
CMP002262,CUST00930,2024-06-08,sms_reminder,True,False,0.0
CMP002263,CUST00930,2024-04-20,sms_reminder,False,False,0.0
CMP002264,CUST00930,2024-04-11,sms_reminder,False,False,0.0
CMP002265,CUST00931,2024-01-31,loyalty_points,True,False,0.0
CMP002266,CUST00931,2024-03-11,loyalty_points,False,False,0.0
CMP002267,CUST00931,2024-03-16,email_discount,True,False,0.0
CMP002268,CUST00931,2024-06-01,sms_reminder,False,False,0.0
CMP002269,CUST00931,2024-05-22,email_discount,False,False,0.0
CMP002270,CUST00932,2024-03-16,push_notification,True,False,0.0
CMP002271,CUST00932,2024-03-01,sms_reminder,False,False,0.0
CMP002272,CUST00932,2024-01-20,personal_call,False,False,0.0
CMP002273,CUST00932,2024-01-21,personal_call,True,False,0.0
CMP002274,CUST00933,2024-03-24,loyalty_points,True,False,0.0
CMP002275,CUST00934,2024-01-09,email_discount,True,True,0.0
CMP002276,CUST00935,2024-03-10,push_notification,False,False,0.0
CMP002277,CUST00935,2024-05-28,sms_reminder,True,False,0.0
CMP002278,CUST00935,2024-05-02,push_notification,True,True,0.0
CMP002279,CUST00936,2024-06-22,email_discount,False,False,11.2
CMP002280,CUST00936,2024-05-26,push_notification,False,False,29.6
CMP002281,CUST00936,2024-06-06,push_notification,True,True,0.0
CMP002282,CUST00937,2024-04-02,personal_call,False,False,0.0
CMP002283,CUST00937,2024-06-16,sms_reminder,True,False,0.0
CMP002284,CUST00937,2024-03-06,email_discount,True,False,0.0
CMP002285,CUST00937,2024-01-18,push_notification,True,False,0.0
CMP002286,CUST00937,2024-06-21,sms_reminder,True,False,0.0
CMP002287,CUST00938,2024-02-18,email_discount,False,False,0.0
CMP002288,CUST00939,2024-06-28,loyalty_points,True,False,0.0
CMP002289,CUST00940,2024-01-23,email_discount,True,True,0.0
CMP002290,CUST00942,2024-01-06,sms_reminder,False,False,0.0
CMP002291,CUST00942,2024-02-15,push_notification,False,False,0.0
CMP002292,CUST00942,2024-05-13,personal_call,False,False,0.0
CMP002293,CUST00943,2024-04-22,loyalty_points,False,False,0.0
CMP002294,CUST00943,2024-04-17,loyalty_points,False,False,0.0
CMP002295,CUST00943,2024-06-28,email_discount,False,False,14.6
CMP002296,CUST00943,2024-03-20,sms_reminder,False,False,0.0
CMP002297,CUST00944,2024-02-23,email_discount,True,False,0.0
CMP002298,CUST00946,2024-04-24,loyalty_points,True,False,0.0
CMP002299,CUST00946,2024-01-16,loyalty_points,False,False,0.0
CMP002300,CUST00946,2024-04-13,email_discount,True,False,0.0
CMP002301,CUST00947,2024-06-20,loyalty_points,False,False,0.0
CMP002302,CUST00947,2024-04-21,push_notification,False,False,0.0
CMP002303,CUST00948,2024-03-18,sms_reminder,False,False,0.0
CMP002304,CUST00949,2024-04-30,sms_reminder,True,False,18.3
CMP002305,CUST00949,2024-05-15,sms_reminder,True,False,27.6
CMP002306,CUST00949,2024-02-01,loyalty_points,True,False,0.0
CMP002307,CUST00949,2024-06-05,push_notification,False,False,0.0
CMP002308,CUST00949,2024-04-29,loyalty_points,False,False,17.0
CMP002309,CUST00950,2024-06-19,loyalty_points,True,False,0.0
CMP002310,CUST00951,2024-03-29,email_discount,False,False,0.0
CMP002311,CUST00951,2024-01-22,loyalty_points,False,False,18.2
CMP002312,CUST00951,2024-02-11,personal_call,True,True,0.0
CMP002313,CUST00951,2024-06-18,sms_reminder,False,False,6.2
CMP002314,CUST00952,2024-03-30,sms_reminder,False,False,0.0
CMP002315,CUST00952,2024-03-27,sms_reminder,True,False,0.0
CMP002316,CUST00952,2024-05-05,sms_reminder,False,False,0.0
CMP002317,CUST00953,2024-02-08,push_notification,False,False,27.9
CMP002318,CUST00953,2024-05-30,loyalty_points,True,False,20.4
CMP002319,CUST00953,2024-04-15,email_discount,True,False,0.0
CMP002320,CUST00953,2024-02-02,email_discount,True,False,0.0
CMP002321,CUST00954,2024-05-01,email_discount,False,False,0.0
CMP002322,CUST00954,2024-01-19,loyalty_points,False,False,0.0
CMP002323,CUST00955,2024-03-26,email_discount,False,False,22.2
CMP002324,CUST00955,2024-06-22,push_notification,False,False,0.0
CMP002325,CUST00955,2024-06-23,email_discount,True,False,0.0
CMP002326,CUST00955,2024-05-02,push_notification,True,False,0.0
CMP002327,CUST00956,2024-03-05,personal_call,True,False,0.0
CMP002328,CUST00958,2024-04-28,loyalty_points,True,True,17.7
CMP002329,CUST00958,2024-02-19,loyalty_points,False,False,0.0
CMP002330,CUST00958,2024-05-17,personal_call,False,False,12.4
CMP002331,CUST00959,2024-03-13,loyalty_points,False,False,0.0
CMP002332,CUST00960,2024-05-26,push_notification,True,True,0.0
CMP002333,CUST00960,2024-01-16,loyalty_points,False,False,0.0
CMP002334,CUST00960,2024-03-14,sms_reminder,False,False,0.0
CMP002335,CUST00960,2024-03-09,loyalty_points,False,False,0.0
CMP002336,CUST00960,2024-04-11,sms_reminder,True,False,0.0
CMP002337,CUST00961,2024-04-25,sms_reminder,False,False,0.0
CMP002338,CUST00961,2024-03-16,push_notification,True,False,0.0
CMP002339,CUST00961,2024-05-22,sms_reminder,True,False,0.0
CMP002340,CUST00961,2024-03-28,sms_reminder,False,False,0.0
CMP002341,CUST00961,2024-02-29,push_notification,False,False,0.0
CMP002342,CUST00962,2024-03-01,push_notification,True,False,0.0
CMP002343,CUST00962,2024-06-11,sms_reminder,False,False,0.0
CMP002344,CUST00962,2024-06-16,sms_reminder,False,False,0.0
CMP002345,CUST00962,2024-02-25,push_notification,False,False,0.0
CMP002346,CUST00963,2024-03-07,loyalty_points,True,False,7.8
CMP002347,CUST00963,2024-03-07,email_discount,False,False,0.0
CMP002348,CUST00963,2024-02-11,sms_reminder,True,False,0.0
CMP002349,CUST00963,2024-03-10,email_discount,False,False,0.0
CMP002350,CUST00964,2024-02-23,personal_call,False,False,0.0
CMP002351,CUST00964,2024-01-22,personal_call,False,False,0.0
CMP002352,CUST00965,2024-01-10,loyalty_points,False,False,0.0
CMP002353,CUST00965,2024-03-07,email_discount,False,False,18.1
CMP002354,CUST00965,2024-01-21,email_discount,True,False,0.0
CMP002355,CUST00965,2024-01-24,personal_call,False,False,12.9
CMP002356,CUST00965,2024-05-04,sms_reminder,False,False,0.0
CMP002357,CUST00966,2024-05-03,loyalty_points,False,False,20.8
CMP002358,CUST00966,2024-01-30,push_notification,True,True,9.4
CMP002359,CUST00967,2024-06-25,push_notification,False,False,0.0
CMP002360,CUST00968,2024-04-19,push_notification,False,False,0.0
CMP002361,CUST00968,2024-06-08,sms_reminder,False,False,0.0
CMP002362,CUST00968,2024-06-05,loyalty_points,True,False,0.0
CMP002363,CUST00968,2024-06-11,push_notification,True,False,0.0
CMP002364,CUST00969,2024-04-21,personal_call,False,False,0.0
CMP002365,CUST00969,2024-04-17,loyalty_points,True,False,0.0
CMP002366,CUST00969,2024-04-25,push_notification,True,False,0.0
CMP002367,CUST00969,2024-04-17,sms_reminder,False,False,0.0
CMP002368,CUST00969,2024-02-01,personal_call,True,False,0.0
CMP002369,CUST00970,2024-02-21,loyalty_points,True,False,0.0
CMP002370,CUST00970,2024-03-11,personal_call,False,False,0.0
CMP002371,CUST00970,2024-01-25,personal_call,True,False,0.0
CMP002372,CUST00970,2024-06-11,email_discount,True,False,0.0
CMP002373,CUST00971,2024-04-01,personal_call,False,False,0.0
CMP002374,CUST00972,2024-01-26,personal_call,False,False,0.0
CMP002375,CUST00972,2024-05-14,push_notification,False,False,0.0
CMP002376,CUST00972,2024-06-02,personal_call,False,False,0.0
CMP002377,CUST00972,2024-05-22,personal_call,True,True,0.0
CMP002378,CUST00972,2024-05-23,push_notification,True,False,0.0
CMP002379,CUST00973,2024-03-22,personal_call,True,False,0.0
CMP002380,CUST00973,2024-06-07,sms_reminder,False,False,0.0
CMP002381,CUST00973,2024-05-03,sms_reminder,True,False,0.0
CMP002382,CUST00973,2024-05-16,email_discount,False,False,0.0
CMP002383,CUST00974,2024-02-24,loyalty_points,True,False,0.0
CMP002384,CUST00974,2024-01-28,personal_call,False,False,0.0
CMP002385,CUST00974,2024-05-29,email_discount,True,False,0.0
CMP002386,CUST00975,2024-05-29,loyalty_points,True,False,0.0
CMP002387,CUST00975,2024-02-26,email_discount,True,True,0.0
CMP002388,CUST00975,2024-05-03,personal_call,True,False,8.6
CMP002389,CUST00975,2024-06-14,personal_call,False,False,23.4
CMP002390,CUST00976,2024-01-19,loyalty_points,False,False,0.0
CMP002391,CUST00976,2024-02-05,email_discount,False,False,0.0
CMP002392,CUST00976,2024-03-19,loyalty_points,True,False,16.5
CMP002393,CUST00976,2024-04-10,sms_reminder,True,False,0.0
CMP002394,CUST00977,2024-05-07,loyalty_points,False,False,0.0
CMP002395,CUST00977,2024-04-22,loyalty_points,False,False,0.0
CMP002396,CUST00977,2024-06-17,sms_reminder,False,False,0.0
CMP002397,CUST00978,2024-03-14,email_discount,True,False,0.0
CMP002398,CUST00979,2024-04-08,push_notification,True,False,20.7
CMP002399,CUST00980,2024-04-24,push_notification,True,False,23.9
CMP002400,CUST00981,2024-04-02,push_notification,True,False,0.0
CMP002401,CUST00982,2024-04-11,sms_reminder,False,False,0.0
CMP002402,CUST00982,2024-01-20,email_discount,False,False,0.0
CMP002403,CUST00982,2024-01-15,loyalty_points,False,False,0.0
CMP002404,CUST00985,2024-04-20,loyalty_points,True,False,0.0
CMP002405,CUST00985,2024-04-28,push_notification,False,False,0.0
CMP002406,CUST00985,2024-03-08,sms_reminder,True,False,20.4
CMP002407,CUST00985,2024-06-16,loyalty_points,True,True,0.0
CMP002408,CUST00987,2024-04-15,personal_call,False,False,0.0
CMP002409,CUST00987,2024-06-21,sms_reminder,False,False,0.0
CMP002410,CUST00987,2024-01-30,email_discount,True,False,0.0
CMP002411,CUST00987,2024-05-20,sms_reminder,False,False,0.0
CMP002412,CUST00987,2024-06-16,email_discount,True,False,0.0
CMP002413,CUST00988,2024-04-26,push_notification,False,False,0.0
CMP002414,CUST00988,2024-03-29,sms_reminder,True,True,0.0
CMP002415,CUST00988,2024-01-20,personal_call,True,False,0.0
CMP002416,CUST00988,2024-04-24,personal_call,True,True,0.0
CMP002417,CUST00988,2024-03-16,push_notification,False,False,0.0
CMP002418,CUST00989,2024-04-11,personal_call,False,False,0.0
CMP002419,CUST00989,2024-04-12,email_discount,False,False,0.0
CMP002420,CUST00990,2024-06-06,loyalty_points,False,False,0.0
CMP002421,CUST00991,2024-05-28,loyalty_points,False,False,14.0
CMP002422,CUST00991,2024-06-12,email_discount,False,False,0.0
CMP002423,CUST00991,2024-02-28,email_discount,False,False,0.0
CMP002424,CUST00993,2024-03-28,email_discount,False,False,0.0
CMP002425,CUST00993,2024-03-24,personal_call,False,False,21.5
CMP002426,CUST00993,2024-06-11,email_discount,False,False,0.0
CMP002427,CUST00993,2024-03-07,personal_call,False,False,0.0
CMP002428,CUST00994,2024-06-03,sms_reminder,False,False,18.4
CMP002429,CUST00994,2024-01-07,sms_reminder,True,True,0.0
CMP002430,CUST00994,2024-01-09,email_discount,True,True,0.0
CMP002431,CUST00994,2024-03-11,push_notification,False,False,25.1
CMP002432,CUST00994,2024-02-20,email_discount,False,False,0.0
CMP002433,CUST00995,2024-02-25,personal_call,False,False,0.0
CMP002434,CUST00995,2024-04-14,email_discount,True,True,0.0
CMP002435,CUST00995,2024-06-18,loyalty_points,False,False,0.0
CMP002436,CUST00995,2024-02-03,push_notification,True,False,0.0
CMP002437,CUST00996,2024-02-18,loyalty_points,True,False,0.0
CMP002438,CUST00996,2024-04-24,email_discount,True,False,0.0
CMP002439,CUST00996,2024-05-04,personal_call,True,False,0.0
CMP002440,CUST00996,2024-03-25,sms_reminder,True,False,0.0
CMP002441,CUST00996,2024-01-08,personal_call,False,False,0.0
CMP002442,CUST00997,2024-04-05,push_notification,False,False,0.0
CMP002443,CUST00997,2024-01-10,push_notification,True,False,0.0
CMP002444,CUST00997,2024-01-13,push_notification,True,False,0.0
CMP002445,CUST00997,2024-05-21,sms_reminder,True,True,27.3
CMP002446,CUST00998,2024-03-21,sms_reminder,False,False,0.0
CMP002447,CUST00998,2024-03-07,sms_reminder,False,False,0.0
CMP002448,CUST00998,2024-02-17,email_discount,True,True,13.5
CMP002449,CUST00998,2024-03-15,email_discount,False,False,0.0
CMP002450,CUST00998,2024-05-08,push_notification,True,False,0.0
CMP002451,CUST01000,2024-04-29,loyalty_points,False,False,0.0
CMP002452,CUST01000,2024-06-26,push_notification,True,True,0.0
CMP002453,CUST01000,2024-04-29,sms_reminder,True,False,0.0
CMP002454,CUST01000,2024-06-23,push_notification,False,False,0.0
CMP002455,CUST01000,2024-01-13,sms_reminder,False,False,0.0
CMP002456,CUST01001,2024-05-11,sms_reminder,False,False,0.0
CMP002457,CUST01001,2024-05-28,loyalty_points,False,False,14.9
CMP002458,CUST01001,2024-05-13,loyalty_points,True,True,0.0
CMP002459,CUST01001,2024-06-04,email_discount,True,False,23.4
CMP002460,CUST01001,2024-01-15,email_discount,True,True,0.0
CMP002461,CUST01002,2024-04-10,email_discount,True,True,0.0
CMP002462,CUST01002,2024-01-26,loyalty_points,True,True,0.0
CMP002463,CUST01002,2024-03-27,loyalty_points,False,False,0.0
CMP002464,CUST01002,2024-05-20,push_notification,False,False,0.0
CMP002465,CUST01004,2024-06-13,personal_call,True,False,0.0
CMP002466,CUST01005,2024-05-05,personal_call,False,False,0.0
CMP002467,CUST01005,2024-04-21,personal_call,True,False,0.0
CMP002468,CUST01005,2024-05-31,push_notification,False,False,0.0
CMP002469,CUST01005,2024-06-06,personal_call,True,False,11.1
CMP002470,CUST01005,2024-04-16,loyalty_points,True,False,0.0
CMP002471,CUST01006,2024-05-31,loyalty_points,False,False,0.0
CMP002472,CUST01006,2024-02-08,loyalty_points,True,False,0.0
CMP002473,CUST01007,2024-04-21,personal_call,True,False,0.0
CMP002474,CUST01007,2024-03-08,email_discount,False,False,0.0
CMP002475,CUST01008,2024-03-07,sms_reminder,True,False,0.0
CMP002476,CUST01008,2024-01-09,push_notification,False,False,0.0
CMP002477,CUST01010,2024-01-17,loyalty_points,False,False,0.0
CMP002478,CUST01010,2024-05-25,push_notification,False,False,0.0
CMP002479,CUST01010,2024-04-27,sms_reminder,True,False,0.0
CMP002480,CUST01010,2024-05-18,push_notification,True,True,0.0
CMP002481,CUST01010,2024-02-17,personal_call,False,False,0.0
CMP002482,CUST01012,2024-02-21,loyalty_points,True,True,0.0
CMP002483,CUST01012,2024-01-16,email_discount,True,True,0.0
CMP002484,CUST01012,2024-06-01,push_notification,True,True,0.0
CMP002485,CUST01012,2024-02-01,push_notification,False,False,0.0
CMP002486,CUST01012,2024-05-04,email_discount,False,False,0.0
CMP002487,CUST01013,2024-01-15,personal_call,True,False,0.0
CMP002488,CUST01013,2024-06-29,push_notification,True,False,0.0
CMP002489,CUST01013,2024-01-23,loyalty_points,False,False,0.0
CMP002490,CUST01013,2024-04-27,personal_call,False,False,0.0
CMP002491,CUST01013,2024-04-21,email_discount,True,False,0.0
CMP002492,CUST01014,2024-06-22,sms_reminder,False,False,14.2
CMP002493,CUST01015,2024-05-27,push_notification,True,True,0.0
CMP002494,CUST01015,2024-01-29,email_discount,True,True,0.0
CMP002495,CUST01016,2024-05-15,email_discount,True,True,0.0
CMP002496,CUST01016,2024-01-30,loyalty_points,False,False,0.0
CMP002497,CUST01016,2024-02-16,push_notification,True,False,0.0
CMP002498,CUST01016,2024-02-17,push_notification,False,False,5.6
CMP002499,CUST01017,2024-02-27,sms_reminder,False,False,0.0
CMP002500,CUST01017,2024-02-29,loyalty_points,True,True,0.0
CMP002501,CUST01017,2024-03-14,personal_call,False,False,0.0
CMP002502,CUST01017,2024-01-15,email_discount,False,False,0.0
CMP002503,CUST01018,2024-03-01,personal_call,True,False,0.0
CMP002504,CUST01018,2024-05-21,sms_reminder,False,False,0.0
CMP002505,CUST01018,2024-03-01,email_discount,False,False,0.0
CMP002506,CUST01019,2024-06-17,loyalty_points,False,False,0.0
CMP002507,CUST01019,2024-02-13,push_notification,True,False,0.0
CMP002508,CUST01019,2024-03-20,personal_call,True,False,17.9
CMP002509,CUST01019,2024-04-06,personal_call,False,False,0.0
CMP002510,CUST01019,2024-03-24,sms_reminder,False,False,0.0
CMP002511,CUST01020,2024-01-28,sms_reminder,False,False,0.0
CMP002512,CUST01021,2024-04-14,email_discount,True,False,0.0
CMP002513,CUST01021,2024-05-08,loyalty_points,False,False,0.0
CMP002514,CUST01021,2024-03-06,loyalty_points,True,False,0.0
CMP002515,CUST01021,2024-01-23,sms_reminder,False,False,0.0
CMP002516,CUST01022,2024-03-22,personal_call,False,False,0.0
CMP002517,CUST01022,2024-04-30,personal_call,True,False,0.0
CMP002518,CUST01022,2024-05-04,loyalty_points,True,True,24.8
CMP002519,CUST01022,2024-02-05,loyalty_points,True,False,0.0
CMP002520,CUST01022,2024-01-10,sms_reminder,True,False,0.0
CMP002521,CUST01023,2024-02-02,personal_call,False,False,0.0
CMP002522,CUST01023,2024-06-28,sms_reminder,False,False,0.0
CMP002523,CUST01023,2024-03-14,email_discount,False,False,0.0
CMP002524,CUST01023,2024-02-23,email_discount,False,False,0.0
CMP002525,CUST01023,2024-01-13,push_notification,False,False,0.0
CMP002526,CUST01024,2024-06-14,personal_call,False,False,0.0
CMP002527,CUST01025,2024-05-19,sms_reminder,False,False,0.0
CMP002528,CUST01025,2024-01-25,personal_call,True,True,0.0
CMP002529,CUST01025,2024-06-02,sms_reminder,True,True,15.2
CMP002530,CUST01025,2024-06-23,email_discount,False,False,0.0
CMP002531,CUST01025,2024-01-28,loyalty_points,False,False,0.0
CMP002532,CUST01026,2024-03-04,personal_call,True,False,0.0
CMP002533,CUST01026,2024-02-12,loyalty_points,False,False,0.0
CMP002534,CUST01026,2024-06-10,push_notification,True,False,0.0
CMP002535,CUST01027,2024-06-20,personal_call,False,False,0.0
CMP002536,CUST01027,2024-04-10,email_discount,False,False,0.0
CMP002537,CUST01028,2024-04-09,push_notification,False,False,0.0
CMP002538,CUST01028,2024-03-22,personal_call,False,False,0.0
CMP002539,CUST01028,2024-03-07,sms_reminder,False,False,0.0
CMP002540,CUST01029,2024-02-25,personal_call,True,False,0.0
CMP002541,CUST01029,2024-03-04,sms_reminder,True,False,26.4
CMP002542,CUST01029,2024-02-23,push_notification,True,False,13.3
CMP002543,CUST01029,2024-02-27,loyalty_points,True,False,0.0
CMP002544,CUST01031,2024-03-16,push_notification,False,False,10.7
CMP002545,CUST01031,2024-05-05,loyalty_points,True,False,0.0
CMP002546,CUST01031,2024-03-26,push_notification,True,True,0.0
CMP002547,CUST01031,2024-02-16,loyalty_points,False,False,0.0
CMP002548,CUST01032,2024-01-09,personal_call,False,False,0.0
CMP002549,CUST01033,2024-02-27,sms_reminder,True,False,0.0
CMP002550,CUST01033,2024-04-23,loyalty_points,True,True,25.2
CMP002551,CUST01033,2024-04-29,personal_call,False,False,29.5
CMP002552,CUST01033,2024-04-08,push_notification,True,True,0.0
CMP002553,CUST01034,2024-04-01,email_discount,False,False,0.0
CMP002554,CUST01035,2024-02-24,sms_reminder,True,False,0.0
CMP002555,CUST01035,2024-02-06,sms_reminder,False,False,17.0
CMP002556,CUST01035,2024-02-13,sms_reminder,True,True,0.0
CMP002557,CUST01035,2024-06-08,email_discount,True,True,0.0
CMP002558,CUST01035,2024-03-14,push_notification,False,False,0.0
CMP002559,CUST01038,2024-01-25,sms_reminder,True,False,9.4
CMP002560,CUST01038,2024-05-26,push_notification,False,False,0.0
CMP002561,CUST01038,2024-03-16,push_notification,True,False,10.8
CMP002562,CUST01039,2024-01-26,push_notification,False,False,0.0
CMP002563,CUST01039,2024-06-18,email_discount,True,False,0.0
CMP002564,CUST01039,2024-03-14,sms_reminder,False,False,0.0
CMP002565,CUST01039,2024-03-28,push_notification,False,False,19.0
CMP002566,CUST01041,2024-03-03,sms_reminder,False,False,0.0
CMP002567,CUST01041,2024-05-30,sms_reminder,False,False,0.0
CMP002568,CUST01042,2024-05-14,loyalty_points,False,False,14.3
CMP002569,CUST01042,2024-02-07,loyalty_points,True,False,0.0
CMP002570,CUST01042,2024-06-10,push_notification,False,False,0.0
CMP002571,CUST01042,2024-06-27,sms_reminder,False,False,0.0
CMP002572,CUST01042,2024-05-19,personal_call,True,True,0.0
CMP002573,CUST01043,2024-06-28,email_discount,True,True,28.4
CMP002574,CUST01044,2024-05-06,personal_call,True,False,0.0
CMP002575,CUST01044,2024-01-23,push_notification,False,False,20.1
CMP002576,CUST01044,2024-06-28,push_notification,False,False,0.0
