event_id,customer_id,event_date,event_type,device,session_duration_sec
EVT0012031,CUST01148,2024-04-27,page_view,mobile,640
EVT0012032,CUST01149,2024-03-04,page_view,desktop,610
EVT0012033,CUST01149,2024-05-29,app_open,tablet,586
EVT0012034,CUST01149,2024-03-30,add_to_cart,desktop,108
EVT0012035,CUST01149,2024-06-09,checkout,desktop,58
EVT0012036,CUST01149,2024-02-25,checkout,tablet,416
EVT0012037,CUST01149,2024-02-21,page_view,mobile,362
EVT0012038,CUST01149,2024-02-09,search,mobile,897
EVT0012039,CUST01149,2024-05-21,checkout,mobile,511
EVT0012040,CUST01149,2024-02-21,add_to_cart,mobile,437
EVT0012041,CUST01149,2024-02-07,product_review,desktop,760
EVT0012042,CUST01149,2024-01-11,checkout,tablet,813
EVT0012043,CUST01149,2024-06-05,page_view,desktop,783
EVT0012044,CUST01149,2024-05-22,search,tablet,327
EVT0012045,CUST01149,2024-06-07,checkout,tablet,736
EVT0012046,CUST01149,2024-02-03,app_open,desktop,846
EVT0012047,CUST01149,2024-04-25,page_view,tablet,394
EVT0012048,CUST01149,2024-03-20,add_to_cart,tablet,354
EVT0012049,CUST01149,2024-03-09,checkout,desktop,750
EVT0012050,CUST01149,2024-02-20,search,desktop,654
EVT0012051,CUST01149,2024-01-06,page_view,desktop,788
EVT0012052,CUST01149,2024-04-08,page_view,mobile,463
EVT0012053,CUST01150,2023-10-06,search,mobile,118
EVT0012054,CUST01150,2023-10-12,add_to_cart,desktop,51
EVT0012055,CUST01150,2023-08-01,wishlist,mobile,815
EVT0012056,CUST01150,2023-10-26,add_to_cart,desktop,893
EVT0012057,CUST01151,2023-08-21,checkout,tablet,629
EVT0012058,CUST01151,2023-10-09,search,desktop,451
EVT0012059,CUST01151,2023-09-17,checkout,tablet,835
EVT0012060,CUST01151,2023-09-03,app_open,mobile,82
EVT0012061,CUST01151,2023-09-30,search,mobile,545
EVT0012062,CUST01151,2023-12-28,checkout,mobile,297
EVT0012063,CUST01151,2023-12-29,app_open,mobile,537
EVT0012064,CUST01151,2023-08-29,app_open,tablet,687
EVT0012065,CUST01151,2023-10-11,wishlist,tablet,72
EVT0012066,CUST01151,2023-11-14,search,desktop,73
EVT0012067,CUST01151,2023-12-05,search,mobile,342
EVT0012068,CUST01151,2024-01-03,page_view,mobile,101
EVT0012069,CUST01151,2024-01-02,page_view,desktop,394
EVT0012070,CUST01151,2023-09-25,app_open,tablet,522
EVT0012071,CUST01151,2024-01-14,page_view,tablet,257
EVT0012072,CUST01151,2024-01-24,product_review,tablet,513
EVT0012073,CUST01151,2023-09-20,wishlist,tablet,50
EVT0012074,CUST01151,2023-09-20,add_to_cart,desktop,384
EVT0012075,CUST01152,2024-03-22,product_review,tablet,665
EVT0012076,CUST01152,2024-01-11,add_to_cart,mobile,55
EVT0012077,CUST01152,2024-02-24,add_to_cart,mobile,184
EVT0012078,CUST01152,2024-02-22,add_to_cart,tablet,817
EVT0012079,CUST01152,2023-10-14,add_to_cart,tablet,385
EVT0012080,CUST01152,2024-01-16,page_view,mobile,412
EVT0012081,CUST01152,2023-12-01,page_view,mobile,233
EVT0012082,CUST01152,2023-11-03,wishlist,desktop,527
EVT0012083,CUST01152,2024-02-13,product_review,desktop,595
EVT0012084,CUST01153,2024-05-09,app_open,mobile,640
EVT0012085,CUST01153,2024-03-04,product_review,tablet,874
EVT0012086,CUST01153,2024-03-23,product_review,tablet,521
EVT0012087,CUST01153,2024-04-13,app_open,desktop,117
EVT0012088,CUST01153,2024-03-21,product_review,desktop,610
EVT0012089,CUST01153,2024-03-06,page_view,tablet,424
EVT0012090,CUST01154,2024-02-25,checkout,tablet,475
EVT0012091,CUST01154,2023-11-28,wishlist,desktop,122
EVT0012092,CUST01154,2024-02-03,wishlist,mobile,326
EVT0012093,CUST01154,2023-11-29,product_review,tablet,255
EVT0012094,CUST01155,2023-12-11,wishlist,desktop,637
EVT0012095,CUST01155,2023-12-29,wishlist,mobile,732
EVT0012096,CUST01155,2024-01-30,app_open,desktop,640
EVT0012097,CUST01155,2023-12-12,app_open,mobile,55
EVT0012098,CUST01155,2024-02-03,app_open,tablet,267
EVT0012099,CUST01155,2024-03-17,checkout,tablet,628
EVT0012100,CUST01155,2023-12-25,product_review,mobile,444
EVT0012101,CUST01155,2024-04-10,checkout,mobile,788
EVT0012102,CUST01155,2024-04-08,page_view,desktop,886
EVT0012103,CUST01155,2023-11-20,search,tablet,188
EVT0012104,CUST01155,2024-03-31,product_review,mobile,659
EVT0012105,CUST01156,2023-10-28,add_to_cart,desktop,597
EVT0012106,CUST01156,2024-02-02,product_review,tablet,268
EVT0012107,CUST01156,2024-02-19,search,desktop,669
EVT0012108,CUST01156,2023-10-08,checkout,tablet,265
EVT0012109,CUST01156,2024-01-28,wishlist,mobile,107
EVT0012110,CUST01156,2023-12-17,app_open,tablet,109
EVT0012111,CUST01156,2023-10-09,page_view,desktop,384
EVT0012112,CUST01156,2024-03-12,wishlist,tablet,126
EVT0012113,CUST01156,2024-02-09,search,mobile,813
EVT0012114,CUST01156,2024-02-21,add_to_cart,desktop,187
EVT0012115,CUST01156,2023-10-30,app_open,mobile,418
EVT0012116,CUST01156,2024-01-09,search,tablet,264
EVT0012117,CUST01156,2024-01-25,product_review,tablet,659
EVT0012118,CUST01156,2023-12-28,app_open,mobile,369
EVT0012119,CUST01156,2024-02-26,page_view,tablet,339
EVT0012120,CUST01156,2023-11-17,search,mobile,354
EVT0012121,CUST01156,2024-02-27,checkout,tablet,507
EVT0012122,CUST01156,2023-10-13,search,mobile,784
EVT0012123,CUST01156,2024-02-15,app_open,tablet,543
EVT0012124,CUST01156,2023-12-31,page_view,desktop,545
EVT0012125,CUST01156,2023-12-24,search,desktop,68
EVT0012126,CUST01156,2023-10-31,wishlist,tablet,506
EVT0012127,CUST01156,2024-03-16,search,tablet,849
EVT0012128,CUST01157,2023-12-25,search,mobile,680
EVT0012129,CUST01157,2024-01-27,search,mobile,815
EVT0012130,CUST01157,2024-01-19,checkout,desktop,131
EVT0012131,CUST01157,2024-02-23,wishlist,desktop,750
EVT0012132,CUST01157,2024-01-14,product_review,mobile,703
EVT0012133,CUST01157,2023-12-16,checkout,mobile,562
EVT0012134,CUST01158,2024-02-25,page_view,mobile,250
EVT0012135,CUST01158,2023-11-25,wishlist,mobile,180
EVT0012136,CUST01158,2024-01-22,page_view,mobile,461
EVT0012137,CUST01158,2024-01-18,wishlist,desktop,433
EVT0012138,CUST01159,2024-01-01,add_to_cart,desktop,347
EVT0012139,CUST01159,2023-08-15,checkout,mobile,730
EVT0012140,CUST01159,2023-11-04,search,tablet,871
EVT0012141,CUST01159,2023-10-28,checkout,tablet,306
EVT0012142,CUST01159,2023-12-13,app_open,mobile,765
EVT0012143,CUST01159,2023-12-15,add_to_cart,tablet,646
EVT0012144,CUST01159,2023-09-14,wishlist,mobile,814
EVT0012145,CUST01159,2023-11-06,app_open,desktop,867
EVT0012146,CUST01159,2024-01-01,wishlist,mobile,67
EVT0012147,CUST01159,2024-01-03,product_review,tablet,286
EVT0012148,CUST01159,2023-12-13,checkout,desktop,268
EVT0012149,CUST01160,2024-01-30,add_to_cart,desktop,853
EVT0012150,CUST01160,2024-02-21,wishlist,mobile,123
EVT0012151,CUST01160,2024-03-08,product_review,desktop,692
EVT0012152,CUST01160,2024-01-22,page_view,tablet,58
EVT0012153,CUST01160,2024-01-05,wishlist,mobile,121
EVT0012154,CUST01160,2024-03-11,app_open,mobile,204
EVT0012155,CUST01160,2023-12-28,search,mobile,332
EVT0012156,CUST01160,2023-11-26,wishlist,desktop,747
EVT0012157,CUST01160,2023-11-17,checkout,tablet,119
EVT0012158,CUST01160,2023-11-21,page_view,mobile,383
EVT0012159,CUST01161,2023-11-16,page_view,tablet,549
EVT0012160,CUST01161,2023-11-27,checkout,tablet,741
EVT0012161,CUST01161,2024-01-11,checkout,mobile,550
EVT0012162,CUST01161,2023-11-21,checkout,mobile,177
EVT0012163,CUST01161,2023-10-14,page_view,tablet,645
EVT0012164,CUST01161,2023-12-30,checkout,mobile,837
EVT0012165,CUST01161,2023-11-21,page_view,tablet,875
EVT0012166,CUST01161,2023-09-21,product_review,desktop,581
EVT0012167,CUST01161,2023-12-17,app_open,mobile,269
EVT0012168,CUST01161,2023-12-14,page_view,desktop,402
EVT0012169,CUST01162,2023-10-17,search,desktop,819
EVT0012170,CUST01162,2023-12-23,page_view,mobile,394
EVT0012171,CUST01162,2024-01-06,add_to_cart,tablet,172
EVT0012172,CUST01162,2024-04-01,product_review,mobile,162
EVT0012173,CUST01162,2023-12-11,search,desktop,131
EVT0012174,CUST01162,2023-10-17,checkout,desktop,712
EVT0012175,CUST01162,2024-03-26,page_view,mobile,862
EVT0012176,CUST01162,2024-02-18,search,mobile,594
EVT0012177,CUST01162,2024-01-05,app_open,tablet,870
EVT0012178,CUST01162,2024-01-06,product_review,mobile,493
EVT0012179,CUST01162,2024-02-16,product_review,tablet,307
EVT0012180,CUST01163,2023-09-24,product_review,tablet,593
EVT0012181,CUST01163,2023-12-10,add_to_cart,tablet,742
EVT0012182,CUST01163,2024-01-13,page_view,tablet,552
EVT0012183,CUST01163,2023-09-18,checkout,tablet,281
EVT0012184,CUST01163,2023-11-11,wishlist,mobile,407
EVT0012185,CUST01163,2024-01-07,product_review,desktop,687
EVT0012186,CUST01163,2023-11-02,app_open,desktop,51
EVT0012187,CUST01163,2023-11-05,page_view,tablet,379
EVT0012188,CUST01164,2024-01-02,add_to_cart,mobile,651
EVT0012189,CUST01164,2024-03-18,page_view,tablet,592
EVT0012190,CUST01164,2023-10-16,wishlist,mobile,852
EVT0012191,CUST01164,2023-10-25,page_view,desktop,541
EVT0012192,CUST01164,2023-09-27,add_to_cart,desktop,363
EVT0012193,CUST01164,2024-03-20,app_open,desktop,749
EVT0012194,CUST01164,2024-01-17,product_review,desktop,204
EVT0012195,CUST01164,2024-02-10,search,tablet,210
EVT0012196,CUST01164,2024-02-08,wishlist,mobile,383
EVT0012197,CUST01164,2024-01-18,search,desktop,357
EVT0012198,CUST01164,2024-02-01,page_view,mobile,230
EVT0012199,CUST01164,2023-12-31,search,desktop,561
EVT0012200,CUST01164,2023-09-25,wishlist,mobile,92
EVT0012201,CUST01164,2023-10-26,wishlist,mobile,566
EVT0012202,CUST01165,2024-02-06,wishlist,desktop,758
EVT0012203,CUST01165,2024-03-12,app_open,mobile,304
EVT0012204,CUST01165,2024-03-05,wishlist,desktop,781
EVT0012205,CUST01166,2023-09-14,search,desktop,221
EVT0012206,CUST01166,2023-11-01,add_to_cart,mobile,847
EVT0012207,CUST01167,2023-11-09,app_open,tablet,196
EVT0012208,CUST01167,2024-04-06,page_view,tablet,551
EVT0012209,CUST01167,2024-04-20,search,tablet,810
EVT0012210,CUST01167,2024-03-19,product_review,tablet,257
EVT0012211,CUST01167,2023-12-12,page_view,desktop,311
EVT0012212,CUST01167,2024-03-05,search,desktop,814
EVT0012213,CUST01167,2023-11-15,checkout,mobile,652
EVT0012214,CUST01167,2024-04-17,add_to_cart,mobile,116
EVT0012215,CUST01167,2023-11-12,checkout,desktop,155
EVT0012216,CUST01167,2024-02-07,wishlist,desktop,685
EVT0012217,CUST01168,2024-01-05,product_review,mobile,479
EVT0012218,CUST01168,2023-11-30,page_view,mobile,495
EVT0012219,CUST01168,2024-01-30,app_open,desktop,509
EVT0012220,CUST01168,2023-09-19,product_review,tablet,762
EVT0012221,CUST01168,2023-09-08,checkout,tablet,457
EVT0012222,CUST01168,2023-09-26,wishlist,tablet,783
EVT0012223,CUST01168,2023-10-02,checkout,mobile,185
EVT0012224,CUST01168,2023-12-22,checkout,mobile,406
EVT0012225,CUST01168,2023-09-18,checkout,mobile,387
EVT0012226,CUST01169,2024-05-22,product_review,mobile,127
EVT0012227,CUST01169,2024-01-24,add_to_cart,desktop,40
EVT0012228,CUST01169,2024-03-23,search,tablet,817
EVT0012229,CUST01169,2024-05-01,checkout,tablet,563
EVT0012230,CUST01169,2024-05-13,wishlist,mobile,499
EVT0012231,CUST01169,2024-06-13,product_review,mobile,316
EVT0012232,CUST01170,2023-10-17,product_review,tablet,409
EVT0012233,CUST01170,2023-08-02,app_open,mobile,414
EVT0012234,CUST01170,2023-09-21,wishlist,desktop,611
EVT0012235,CUST01170,2023-07-25,app_open,mobile,322
EVT0012236,CUST01170,2023-10-30,add_to_cart,mobile,805
EVT0012237,CUST01170,2023-12-13,add_to_cart,tablet,226
EVT0012238,CUST01170,2023-09-23,app_open,mobile,877
EVT0012239,CUST01170,2023-12-27,add_to_cart,mobile,219
EVT0012240,CUST01170,2023-07-27,checkout,mobile,220
EVT0012241,CUST01171,2024-05-21,wishlist,desktop,590
EVT0012242,CUST01171,2024-03-16,page_view,tablet,55
EVT0012243,CUST01171,2024-05-25,wishlist,desktop,251
EVT0012244,CUST01171,2024-03-13,wishlist,desktop,432
EVT0012245,CUST01171,2024-04-11,app_open,mobile,541
EVT0012246,CUST01171,2023-12-26,app_open,mobile,542
EVT0012247,CUST01171,2024-05-10,checkout,mobile,525
EVT0012248,CUST01171,2024-04-13,wishlist,mobile,232
EVT0012249,CUST01172,2023-12-26,checkout,mobile,729
EVT0012250,CUST01172,2024-04-18,wishlist,tablet,841
EVT0012251,CUST01172,2023-10-26,wishlist,desktop,275
EVT0012252,CUST01172,2023-12-20,checkout,mobile,683
EVT0012253,CUST01172,2023-12-04,app_open,mobile,374
EVT0012254,CUST01172,2023-11-02,wishlist,tablet,648
EVT0012255,CUST01172,2024-02-05,app_open,tablet,325
EVT0012256,CUST01172,2023-12-02,add_to_cart,tablet,838
EVT0012257,CUST01173,2023-11-26,search,desktop,403
EVT0012258,CUST01173,2023-11-21,search,tablet,534
EVT0012259,CUST01173,2023-11-04,app_open,tablet,795
EVT0012260,CUST01173,2023-09-03,app_open,tablet,286
EVT0012261,CUST01173,2024-01-27,add_to_cart,mobile,33
EVT0012262,CUST01173,2023-10-17,app_open,tablet,843
EVT0012263,CUST01173,2023-11-03,page_view,mobile,462
EVT0012264,CUST01173,2024-01-17,add_to_cart,desktop,816
EVT0012265,CUST01173,2023-09-21,product_review,mobile,433
EVT0012266,CUST01173,2023-10-02,add_to_cart,mobile,547
EVT0012267,CUST01173,2024-01-07,product_review,desktop,792
EVT0012268,CUST01173,2023-12-15,app_open,desktop,719
EVT0012269,CUST01173,2023-12-12,search,desktop,894
EVT0012270,CUST01173,2023-11-13,product_review,desktop,717
EVT0012271,CUST01173,2023-09-07,wishlist,desktop,744
EVT0012272,CUST01173,2023-11-09,page_view,mobile,710
EVT0012273,CUST01173,2024-02-16,checkout,desktop,692
EVT0012274,CUST01173,2024-01-18,wishlist,tablet,350
EVT0012275,CUST01174,2024-04-10,product_review,mobile,625
EVT0012276,CUST01174,2024-02-26,page_view,mobile,501
EVT0012277,CUST01174,2024-04-13,wishlist,tablet,564
EVT0012278,CUST01174,2024-03-16,app_open,desktop,854
EVT0012279,CUST01174,2024-01-08,app_open,tablet,346
EVT0012280,CUST01174,2024-01-02,wishlist,mobile,816
EVT0012281,CUST01174,2024-01-19,wishlist,tablet,335
EVT0012282,CUST01174,2024-04-28,checkout,desktop,722
EVT0012283,CUST01174,2024-03-31,search,tablet,357
EVT0012284,CUST01176,2024-02-28,wishlist,desktop,861
EVT0012285,CUST01176,2023-12-11,wishlist,tablet,332
EVT0012286,CUST01176,2024-02-17,wishlist,tablet,502
EVT0012287,CUST01176,2023-12-22,wishlist,tablet,155
EVT0012288,CUST01176,2023-12-13,product_review,mobile,207
EVT0012289,CUST01176,2024-02-02,add_to_cart,tablet,640
EVT0012290,CUST01176,2023-12-16,page_view,tablet,587
EVT0012291,CUST01176,2023-12-05,product_review,tablet,641
EVT0012292,CUST01176,2023-11-18,checkout,tablet,117
EVT0012293,CUST01176,2024-02-19,checkout,tablet,353
EVT0012294,CUST01176,2023-12-10,page_view,tablet,564
EVT0012295,CUST01176,2023-10-06,page_view,desktop,639
EVT0012296,CUST01176,2024-02-23,app_open,tablet,481
EVT0012297,CUST01176,2023-11-22,search,tablet,150
EVT0012298,CUST01176,2023-12-05,checkout,desktop,597
EVT0012299,CUST01176,2024-03-02,page_view,desktop,777
EVT0012300,CUST01176,2023-11-01,product_review,desktop,820
EVT0012301,CUST01176,2023-10-14,page_view,tablet,709
EVT0012302,CUST01176,2024-03-06,app_open,tablet,188
EVT0012303,CUST01176,2023-12-04,app_open,desktop,775
EVT0012304,CUST01176,2023-10-30,add_to_cart,mobile,291
EVT0012305,CUST01177,2024-02-01,product_review,tablet,826
EVT0012306,CUST01177,2023-12-06,wishlist,mobile,826
EVT0012307,CUST01177,2023-09-30,wishlist,tablet,490
EVT0012308,CUST01177,2023-09-28,wishlist,desktop,358
EVT0012309,CUST01177,2023-12-23,add_to_cart,tablet,838
EVT0012310,CUST01177,2024-01-19,wishlist,desktop,109
EVT0012311,CUST01177,2023-11-16,checkout,mobile,884
EVT0012312,CUST01177,2023-08-25,wishlist,tablet,660
EVT0012313,CUST01177,2023-12-07,product_review,desktop,173
EVT0012314,CUST01177,2023-09-06,search,desktop,852
EVT0012315,CUST01177,2023-08-12,app_open,tablet,168
EVT0012316,CUST01177,2024-01-27,wishlist,mobile,64
EVT0012317,CUST01177,2024-01-11,checkout,mobile,325
EVT0012318,CUST01177,2023-12-31,app_open,desktop,265
EVT0012319,CUST01177,2023-10-01,wishlist,tablet,644
EVT0012320,CUST01177,2023-08-25,app_open,tablet,521
EVT0012321,CUST01177,2023-08-12,product_review,mobile,615
EVT0012322,CUST01177,2023-09-28,wishlist,desktop,672
EVT0012323,CUST01177,2023-09-25,wishlist,tablet,857
EVT0012324,CUST01177,2023-11-09,checkout,desktop,60
EVT0012325,CUST01177,2023-11-02,page_view,tablet,838
EVT0012326,CUST01177,2023-11-14,checkout,desktop,640
EVT0012327,CUST01177,2023-09-10,checkout,desktop,758
EVT0012328,CUST01177,2023-12-16,product_review,tablet,197
EVT0012329,CUST01177,2023-09-12,product_review,mobile,575
EVT0012330,CUST01177,2023-09-22,app_open,tablet,696
EVT0012331,CUST01178,2023-12-15,search,desktop,71
EVT0012332,CUST01178,2023-10-15,wishlist,tablet,891
EVT0012333,CUST01178,2023-11-08,checkout,tablet,396
EVT0012334,CUST01178,2023-11-28,search,mobile,749
EVT0012335,CUST01178,2023-08-28,search,mobile,399
EVT0012336,CUST01178,2023-08-31,page_view,desktop,589
EVT0012337,CUST01178,2023-11-22,page_view,desktop,424
EVT0012338,CUST01178,2023-08-25,add_to_cart,tablet,870
EVT0012339,CUST01178,2024-01-11,wishlist,desktop,169
EVT0012340,CUST01179,2024-03-13,add_to_cart,desktop,312
EVT0012341,CUST01179,2024-02-16,product_review,mobile,125
EVT0012342,CUST01179,2023-11-17,product_review,mobile,798
EVT0012343,CUST01179,2023-11-12,wishlist,tablet,424
EVT0012344,CUST01179,2024-02-09,product_review,desktop,298
EVT0012345,CUST01179,2024-01-16,product_review,tablet,451
EVT0012346,CUST01180,2023-11-21,search,desktop,64
EVT0012347,CUST01180,2023-10-17,page_view,mobile,275
EVT0012348,CUST01180,2023-08-12,wishlist,mobile,847
EVT0012349,CUST01180,2023-12-25,add_to_cart,desktop,773
EVT0012350,CUST01180,2023-11-18,product_review,mobile,313
EVT0012351,CUST01180,2023-11-21,product_review,tablet,55
EVT0012352,CUST01180,2023-11-04,checkout,tablet,755
EVT0012353,CUST01181,2024-05-19,app_open,tablet,471
EVT0012354,CUST01181,2024-04-29,page_view,tablet,690
EVT0012355,CUST01181,2024-05-24,add_to_cart,mobile,146
EVT0012356,CUST01181,2023-12-18,page_view,mobile,292
EVT0012357,CUST01181,2024-05-10,add_to_cart,desktop,552
EVT0012358,CUST01181,2024-01-24,checkout,tablet,75
EVT0012359,CUST01181,2024-03-19,search,tablet,432
EVT0012360,CUST01181,2024-06-01,add_to_cart,tablet,195
EVT0012361,CUST01181,2024-03-13,page_view,tablet,201
EVT0012362,CUST01181,2023-12-09,page_view,mobile,137
EVT0012363,CUST01181,2023-12-27,search,tablet,362
EVT0012364,CUST01181,2024-03-07,add_to_cart,desktop,117
EVT0012365,CUST01181,2024-01-28,add_to_cart,tablet,825
EVT0012366,CUST01181,2023-12-07,add_to_cart,desktop,71
EVT0012367,CUST01181,2024-04-30,product_review,desktop,152
EVT0012368,CUST01181,2024-04-29,wishlist,tablet,160
EVT0012369,CUST01181,2024-02-10,search,desktop,445
EVT0012370,CUST01181,2024-05-31,wishlist,mobile,216
EVT0012371,CUST01181,2024-02-07,page_view,tablet,737
EVT0012372,CUST01181,2024-04-08,app_open,mobile,841
EVT0012373,CUST01181,2024-05-03,page_view,mobile,557
EVT0012374,CUST01181,2023-12-13,wishlist,tablet,883
EVT0012375,CUST01181,2024-03-04,add_to_cart,desktop,297
EVT0012376,CUST01181,2024-05-23,app_open,mobile,793
EVT0012377,CUST01181,2024-04-08,wishlist,tablet,144
EVT0012378,CUST01181,2023-12-15,product_review,tablet,551
EVT0012379,CUST01181,2023-12-20,app_open,tablet,247
EVT0012380,CUST01181,2024-03-23,product_review,desktop,534
EVT0012381,CUST01181,2024-02-24,app_open,desktop,607
EVT0012382,CUST01182,2023-12-23,search,tablet,635
EVT0012383,CUST01182,2023-12-20,search,mobile,425
EVT0012384,CUST01182,2023-10-18,app_open,tablet,776
EVT0012385,CUST01182,2023-11-18,product_review,mobile,115
EVT0012386,CUST01182,2024-01-02,product_review,tablet,778
EVT0012387,CUST01182,2024-03-25,checkout,tablet,712
EVT0012388,CUST01182,2024-02-08,checkout,desktop,432
EVT0012389,CUST01182,2023-10-26,product_review,mobile,218
EVT0012390,CUST01182,2023-12-25,checkout,mobile,712
EVT0012391,CUST01182,2023-10-17,product_review,mobile,555
EVT0012392,CUST01182,2023-11-28,add_to_cart,tablet,480
EVT0012393,CUST01182,2023-12-08,app_open,tablet,823
EVT0012394,CUST01182,2023-12-19,checkout,tablet,744
EVT0012395,CUST01182,2024-03-07,wishlist,desktop,562
EVT0012396,CUST01182,2023-11-03,wishlist,tablet,893
EVT0012397,CUST01182,2024-01-24,page_view,desktop,470
EVT0012398,CUST01182,2024-02-28,checkout,mobile,381
EVT0012399,CUST01182,2023-12-24,app_open,desktop,333
EVT0012400,CUST01182,2023-10-20,search,desktop,367
EVT0012401,CUST01183,2024-03-01,page_view,desktop,302
EVT0012402,CUST01183,2024-04-18,checkout,tablet,231
EVT0012403,CUST01183,2024-03-26,page_view,desktop,212
EVT0012404,CUST01183,2024-04-17,product_review,tablet,817
EVT0012405,CUST01184,2023-12-15,add_to_cart,tablet,273
EVT0012406,CUST01184,2023-12-02,page_view,mobile,191
EVT0012407,CUST01184,2023-12-19,page_view,desktop,370
EVT0012408,CUST01184,2024-01-27,wishlist,mobile,203
EVT0012409,CUST01184,2023-12-10,wishlist,mobile,812
EVT0012410,CUST01184,2024-02-28,wishlist,mobile,189
EVT0012411,CUST01184,2024-04-11,app_open,tablet,369
EVT0012412,CUST01184,2023-11-29,search,tablet,193
EVT0012413,CUST01184,2024-04-05,product_review,tablet,517
EVT0012414,CUST01184,2023-11-08,app_open,mobile,690
EVT0012415,CUST01185,2023-11-10,add_to_cart,desktop,871
EVT0012416,CUST01185,2023-11-03,checkout,mobile,724
EVT0012417,CUST01185,2024-02-22,checkout,tablet,508
EVT0012418,CUST01185,2024-01-09,add_to_cart,desktop,670
EVT0012419,CUST01185,2023-12-13,wishlist,mobile,580
EVT0012420,CUST01185,2024-02-01,product_review,mobile,653
EVT0012421,CUST01185,2024-02-04,app_open,tablet,37
EVT0012422,CUST01186,2023-11-11,product_review,mobile,183
EVT0012423,CUST01186,2024-05-01,page_view,mobile,789
EVT0012424,CUST01186,2024-03-25,product_review,desktop,783
EVT0012425,CUST01186,2023-12-05,checkout,tablet,376
EVT0012426,CUST01186,2024-02-03,app_open,tablet,861
EVT0012427,CUST01186,2024-01-25,wishlist,tablet,190
EVT0012428,CUST01186,2024-04-18,product_review,mobile,517
EVT0012429,CUST01186,2024-01-03,app_open,tablet,594
EVT0012430,CUST01186,2024-05-03,page_view,mobile,542
EVT0012431,CUST01186,2024-04-09,app_open,mobile,357
EVT0012432,CUST01186,2023-12-15,add_to_cart,tablet,51
EVT0012433,CUST01186,2024-03-06,page_view,desktop,349
EVT0012434,CUST01186,2024-04-06,checkout,desktop,712
EVT0012435,CUST01186,2024-05-02,add_to_cart,tablet,114
EVT0012436,CUST01186,2024-02-20,search,mobile,853
EVT0012437,CUST01186,2023-11-29,app_open,tablet,86
EVT0012438,CUST01186,2024-01-09,search,mobile,312
EVT0012439,CUST01186,2024-05-07,page_view,mobile,502
EVT0012440,CUST01186,2024-01-11,product_review,mobile,389
EVT0012441,CUST01186,2023-11-16,page_view,mobile,154
EVT0012442,CUST01186,2024-04-26,search,tablet,376
EVT0012443,CUST01186,2023-12-10,add_to_cart,mobile,678
EVT0012444,CUST01187,2023-09-17,page_view,tablet,308
EVT0012445,CUST01187,2024-01-21,search,tablet,181
EVT0012446,CUST01187,2023-10-05,page_view,mobile,412
EVT0012447,CUST01187,2024-01-23,app_open,tablet,829
EVT0012448,CUST01187,2024-01-02,app_open,mobile,730
EVT0012449,CUST01187,2023-09-27,page_view,tablet,886
EVT0012450,CUST01187,2023-11-09,add_to_cart,desktop,308
EVT0012451,CUST01187,2024-01-27,search,mobile,266
EVT0012452,CUST01188,2024-02-10,wishlist,desktop,864
EVT0012453,CUST01188,2024-05-22,add_to_cart,desktop,232
EVT0012454,CUST01188,2024-05-10,page_view,desktop,636
EVT0012455,CUST01188,2024-03-03,product_review,tablet,849
EVT0012456,CUST01188,2024-03-11,product_review,desktop,341
EVT0012457,CUST01188,2024-01-08,product_review,mobile,782
EVT0012458,CUST01188,2024-02-12,search,mobile,589
EVT0012459,CUST01188,2024-01-19,wishlist,desktop,535
EVT0012460,CUST01188,2024-02-29,add_to_cart,desktop,156
EVT0012461,CUST01188,2023-12-11,checkout,mobile,412
EVT0012462,CUST01188,2024-04-12,page_view,desktop,302
EVT0012463,CUST01188,2024-06-01,product_review,mobile,744
EVT0012464,CUST01189,2024-01-13,add_to_cart,tablet,252
EVT0012465,CUST01189,2024-04-24,product_review,desktop,406
EVT0012466,CUST01189,2023-11-12,checkout,desktop,129
EVT0012467,CUST01189,2023-11-17,add_to_cart,tablet,852
EVT0012468,CUST01189,2023-12-17,checkout,mobile,780
EVT0012469,CUST01189,2023-11-20,product_review,mobile,516
EVT0012470,CUST01189,2024-01-06,search,mobile,373
EVT0012471,CUST01189,2024-03-02,add_to_cart,desktop,831
EVT0012472,CUST01189,2024-03-12,page_view,desktop,681
EVT0012473,CUST01189,2024-05-01,add_to_cart,desktop,504
EVT0012474,CUST01189,2024-01-04,add_to_cart,mobile,877
EVT0012475,CUST01189,2023-11-28,app_open,tablet,818
EVT0012476,CUST01189,2023-11-15,checkout,tablet,556
EVT0012477,CUST01189,2023-12-16,product_review,desktop,773
EVT0012478,CUST01189,2024-03-29,search,desktop,550
EVT0012479,CUST01189,2024-03-29,app_open,desktop,378
EVT0012480,CUST01189,2024-05-05,page_view,tablet,239
EVT0012481,CUST01189,2024-04-17,product_review,mobile,243
EVT0012482,CUST01189,2024-02-02,app_open,desktop,555
EVT0012483,CUST01189,2024-03-09,checkout,desktop,190
EVT0012484,CUST01189,2024-02-16,add_to_cart,tablet,415
EVT0012485,CUST01189,2024-01-03,page_view,tablet,245
EVT0012486,CUST01189,2024-03-31,app_open,mobile,632
EVT0012487,CUST01189,2024-02-13,add_to_cart,mobile,181
EVT0012488,CUST01189,2024-04-19,wishlist,desktop,613
EVT0012489,CUST01189,2024-02-08,add_to_cart,mobile,248
EVT0012490,CUST01189,2023-12-08,app_open,tablet,891
EVT0012491,CUST01189,2024-03-09,page_view,desktop,641
