customer_id,snapshot_date,recency_days,frequency,monetary_value,avg_order_value,return_rate,discount_usage_rate,categories_bought,ticket_count,unresolved_tickets,avg_satisfaction,total_sessions,days_since_last_session,campaign_count,campaign_open_rate,campaign_conversion_rate,membership_tier,age,tenure_days
CUST00417,2024-06-30,51,7,675.29,96.47,0.0,0.429,4,0,0,,27,187,4,0.5,0.0,Platinum,59.0,331
CUST00418,2024-06-30,118,3,271.75,90.58,0.333,0.667,3,0,0,,5,167,1,1.0,0.0,Bronze,18.0,577
CUST00419,2024-06-30,21,6,569.25,94.88,0.0,0.333,3,1,1,,13,183,3,0.0,0.0,Silver,46.0,745
CUST00420,2024-06-30,38,11,1543.91,140.36,0.091,0.818,4,2,0,4.0,14,22,3,0.0,0.0,Gold,62.0,808
CUST00421,2024-06-30,7,10,1284.4,128.44,0.1,0.4,4,5,3,5.0,21,119,2,0.5,0.0,Gold,52.0,297
CUST00422,2024-06-30,4,8,729.77,91.22,0.0,0.375,5,0,0,,10,196,5,0.4,0.2,Silver,57.0,199
CUST00423,2024-06-30,29,3,143.92,47.97,0.0,0.667,2,0,0,,3,225,4,0.25,0.0,Bronze,31.0,580
CUST00424,2024-06-30,421,1,145.5,145.5,0.0,0.0,1,2,0,3.0,3,74,0,0.0,0.0,Bronze,52.0,484
CUST00425,2024-06-30,441,3,310.02,103.34,0.0,0.667,3,3,0,3.0,6,210,5,0.4,0.0,Bronze,62.0,680
CUST00426,2024-06-30,7,12,1527.74,127.31,0.0,0.417,5,1,1,,18,56,0,0.0,0.0,Gold,37.0,321
CUST00427,2024-06-30,394,1,86.7,86.7,0.0,1.0,1,3,2,1.0,2,258,4,0.25,0.0,Bronze,30.0,593
CUST00428,2024-06-30,1,6,685.85,114.31,0.167,0.667,4,0,0,,18,136,0,0.0,0.0,Gold,55.0,828
CUST00429,2024-06-30,190,2,408.75,204.38,0.5,1.0,2,0,0,,4,85,3,0.0,0.0,Bronze,63.0,830
CUST00430,2024-06-30,57,3,716.43,238.81,0.0,0.667,3,0,0,,2,278,5,0.6,0.2,Bronze,25.0,170
CUST00431,2024-06-30,7,3,191.03,63.68,0.0,0.0,2,2,0,2.5,11,109,3,0.0,0.0,Silver,60.0,175
CUST00432,2024-06-30,151,3,141.03,47.01,0.333,0.333,2,1,0,5.0,17,187,4,0.5,0.25,Silver,37.0,454
CUST00433,2024-06-30,97,2,80.75,40.38,0.5,0.0,2,0,0,,6,149,0,0.0,0.0,Bronze,,343
CUST00434,2024-06-30,102,5,438.44,87.69,0.0,0.2,3,2,0,3.5,11,181,5,0.6,0.0,Silver,43.0,213
CUST00435,2024-06-30,79,5,353.75,70.75,0.0,0.4,4,1,0,2.0,14,25,1,0.0,0.0,Silver,56.0,693
CUST00436,2024-06-30,235,1,209.55,209.55,0.0,1.0,1,0,0,,3,157,1,0.0,0.0,Bronze,38.0,742
CUST00437,2024-06-30,38,1,99.81,99.81,0.0,0.0,1,1,0,5.0,2,55,3,0.0,0.0,Bronze,59.0,157
CUST00438,2024-06-30,124,4,458.2,114.55,0.25,0.5,1,4,3,5.0,24,207,3,0.667,0.333,Gold,60.0,316
CUST00439,2024-06-30,601,3,455.84,151.95,0.0,0.667,2,2,0,1.0,13,50,4,0.5,0.0,Silver,58.0,852
CUST00440,2024-06-30,93,2,315.85,157.93,0.0,0.0,2,4,0,3.0,7,158,0,0.0,0.0,Bronze,,282
CUST00441,2024-06-30,169,2,190.02,95.01,0.0,0.5,2,0,0,,23,146,2,0.5,0.0,Gold,41.0,807
CUST00442,2024-06-30,64,15,1751.38,116.76,0.0,0.4,5,2,0,2.0,31,82,5,0.4,0.2,Platinum,54.0,729
CUST00443,2024-06-30,153,7,918.55,131.22,0.143,0.429,3,0,0,,17,81,2,0.5,0.5,Silver,58.0,415
CUST00444,2024-06-30,18,3,275.72,91.91,0.0,0.333,3,3,1,2.5,9,150,2,0.0,0.0,Silver,34.0,259
CUST00445,2024-06-30,36,8,1175.49,146.94,0.0,0.625,5,1,0,3.0,15,91,3,0.0,0.0,Gold,,300
CUST00446,2024-06-30,156,4,550.52,137.63,0.0,0.0,3,1,0,5.0,23,127,1,1.0,1.0,Platinum,38.0,800
CUST00447,2024-06-30,340,5,456.71,91.34,0.0,0.8,3,2,1,2.0,13,61,0,0.0,0.0,Gold,56.0,840
CUST00448,2024-06-30,64,3,200.91,66.97,0.0,1.0,2,0,0,,8,91,1,1.0,0.0,Silver,58.0,444
CUST00449,2024-06-30,73,1,58.94,58.94,0.0,0.0,1,0,0,,10,81,5,0.2,0.0,Silver,56.0,227
CUST00450,2024-06-30,95,2,165.3,82.65,0.0,0.0,2,4,1,3.33,12,193,3,0.667,0.333,Silver,30.0,352
CUST00451,2024-06-30,8,2,261.06,130.53,0.0,0.0,2,2,1,2.0,7,222,0,0.0,0.0,Bronze,28.0,85
CUST00452,2024-06-30,143,5,373.78,74.76,0.0,0.4,3,1,1,,8,110,1,1.0,0.0,Silver,63.0,860
CUST00453,2024-06-30,127,5,699.06,139.81,0.2,0.0,3,2,0,2.0,17,129,1,1.0,0.0,Gold,36.0,232
CUST00454,2024-06-30,461,2,104.09,52.04,0.5,0.0,1,0,0,,10,12,0,0.0,0.0,Silver,28.0,812
CUST00455,2024-06-30,175,2,173.56,86.78,0.5,0.5,2,1,0,2.0,18,123,0,0.0,0.0,Silver,30.0,650
CUST00456,2024-06-30,209,2,431.6,215.8,0.0,0.5,2,1,0,5.0,8,146,4,0.75,0.25,Silver,63.0,657
CUST00457,2024-06-30,86,2,268.03,134.01,0.0,0.5,1,0,0,,3,221,4,0.5,0.25,Bronze,62.0,633
CUST00458,2024-06-30,3,6,425.19,70.87,0.0,0.5,3,0,0,,13,186,1,0.0,0.0,Silver,18.0,167
CUST00459,2024-06-30,131,8,774.77,96.85,0.375,0.625,5,0,0,,21,120,4,0.5,0.0,Gold,57.0,451
CUST00460,2024-06-30,150,3,466.18,155.39,0.0,0.667,2,1,0,4.0,4,189,0,0.0,0.0,Bronze,61.0,844
CUST00461,2024-06-30,21,5,725.47,145.09,0.0,0.6,4,0,0,,4,106,3,1.0,0.0,Bronze,36.0,86
CUST00462,2024-06-30,137,14,1582.03,113.0,0.0,0.429,5,0,0,,36,188,3,0.0,0.0,Platinum,29.0,591
CUST00463,2024-06-30,50,1,73.09,73.09,0.0,1.0,1,0,0,,3,115,1,0.0,0.0,Bronze,25.0,100
CUST00464,2024-06-30,180,2,215.99,108.0,0.0,0.0,2,2,2,,10,139,5,0.6,0.0,Bronze,25.0,623
CUST00465,2024-06-30,13,7,798.09,114.01,0.0,0.429,4,1,0,4.0,26,141,4,0.25,0.0,Platinum,62.0,401
CUST00466,2024-06-30,67,4,501.92,125.48,0.0,0.5,3,1,1,,5,40,2,0.5,0.0,Silver,29.0,646
CUST00467,2024-06-30,10,3,382.34,127.45,0.0,0.0,1,1,1,,9,75,1,1.0,0.0,Silver,50.0,629
CUST00468,2024-06-30,13,6,599.68,99.95,0.0,0.333,3,0,0,,12,156,0,0.0,0.0,Gold,62.0,543
CUST00469,2024-06-30,100,1,303.85,303.85,0.0,0.0,1,0,0,,4,153,5,0.2,0.0,Bronze,43.0,113
CUST00470,2024-06-30,54,3,319.15,106.38,0.0,0.667,2,1,0,2.0,12,126,3,0.667,0.0,Silver,56.0,72
CUST00471,2024-06-30,54,6,544.19,90.7,0.333,0.667,3,2,1,2.0,7,80,2,0.5,0.5,Silver,45.0,695
CUST00472,2024-06-30,32,7,481.47,68.78,0.143,0.714,3,1,0,5.0,20,181,1,0.0,0.0,Gold,22.0,868
CUST00473,2024-06-30,108,6,695.2,115.87,0.0,0.5,4,0,0,,17,153,1,1.0,0.0,Silver,25.0,635
CUST00474,2024-06-30,88,3,314.48,104.83,0.0,0.667,2,0,0,,7,217,4,0.5,0.25,Silver,42.0,839
CUST00475,2024-06-30,24,3,320.37,106.79,0.333,0.333,3,1,0,2.0,9,39,0,0.0,0.0,Silver,44.0,162
CUST00476,2024-06-30,370,1,55.35,55.35,0.0,1.0,1,1,0,1.0,9,11,3,0.667,0.0,Silver,63.0,424
CUST00477,2024-06-30,0,9,862.22,95.8,0.111,0.444,4,2,0,3.0,25,92,3,0.333,0.0,Gold,40.0,94
CUST00478,2024-06-30,53,4,384.62,96.16,0.0,0.75,4,0,0,,11,107,0,0.0,0.0,Silver,47.0,319
CUST00479,2024-06-30,39,6,513.57,85.6,0.167,0.667,4,0,0,,12,80,4,1.0,0.25,Silver,62.0,405
CUST00480,2024-06-30,4,6,675.11,112.52,0.0,0.667,4,2,2,,10,50,2,1.0,0.0,Silver,64.0,798
CUST00481,2024-06-30,22,5,649.69,129.94,0.0,0.2,2,3,1,4.5,6,21,1,1.0,1.0,Silver,40.0,496
CUST00482,2024-06-30,43,5,629.07,125.81,0.0,0.2,3,3,0,2.67,11,151,0,0.0,0.0,Silver,64.0,242
CUST00483,2024-06-30,0,10,766.78,76.68,0.1,0.3,5,0,0,,24,152,2,0.5,0.5,Gold,37.0,177
CUST00484,2024-06-30,27,4,888.68,222.17,0.25,0.75,1,2,2,,13,88,0,0.0,0.0,Silver,35.0,602
CUST00485,2024-06-30,10,9,2029.42,225.49,0.0,0.556,5,1,0,1.0,15,175,0,0.0,0.0,Gold,35.0,500
CUST00486,2024-06-30,15,6,810.44,135.07,0.167,0.667,5,0,0,,18,78,3,0.0,0.0,Gold,19.0,178
CUST00487,2024-06-30,6,4,332.82,83.2,0.0,0.0,3,0,0,,8,146,1,0.0,0.0,Silver,21.0,117
CUST00488,2024-06-30,175,1,181.26,181.26,0.0,0.0,1,0,0,,11,170,4,0.25,0.0,Silver,47.0,353
CUST00489,2024-06-30,13,10,1345.5,134.55,0.0,0.3,5,1,0,3.0,16,94,2,0.5,0.0,Gold,50.0,425
CUST00490,2024-06-30,30,4,524.93,131.23,1.0,0.25,3,0,0,,13,119,2,0.5,0.0,Silver,53.0,819
CUST00491,2024-06-30,59,7,492.24,70.32,0.0,0.571,3,1,0,1.0,18,190,0,0.0,0.0,Gold,35.0,433
CUST00492,2024-06-30,3,5,372.8,74.56,0.2,0.2,3,2,1,3.0,13,89,2,0.0,0.0,Silver,54.0,111
CUST00493,2024-06-30,144,7,937.26,133.89,0.0,0.714,3,0,0,,10,37,2,0.5,0.0,Silver,36.0,670
CUST00494,2024-06-30,218,2,192.34,96.17,0.5,1.0,2,1,1,,7,181,1,0.0,0.0,Bronze,64.0,315
CUST00495,2024-06-30,155,5,585.26,117.05,0.2,0.6,3,1,0,2.0,11,201,5,0.2,0.0,Silver,45.0,411
CUST00496,2024-06-30,10,13,1255.17,96.55,0.077,0.538,4,1,0,2.0,30,12,3,0.0,0.0,Platinum,57.0,894
CUST00497,2024-06-30,569,4,446.7,111.68,0.25,0.75,3,1,0,4.0,14,187,3,0.0,0.0,Silver,37.0,821
CUST00498,2024-06-30,29,3,325.95,108.65,0.333,0.333,3,1,0,3.0,7,129,3,1.0,0.333,Silver,50.0,299
CUST00499,2024-06-30,13,15,1399.95,93.33,0.067,0.4,5,2,0,3.0,32,151,5,0.4,0.0,Platinum,29.0,321
CUST00500,2024-06-30,35,3,291.2,97.07,0.0,0.667,3,0,0,,4,134,0,0.0,0.0,Silver,32.0,482
CUST00501,2024-06-30,529,1,235.95,235.95,1.0,0.0,1,1,0,3.0,13,81,5,0.6,0.2,Silver,58.0,744
CUST00502,2024-06-30,7,11,1093.21,99.38,0.0,0.455,5,3,1,3.0,19,65,0,0.0,0.0,Gold,56.0,53
CUST00503,2024-06-30,189,2,184.43,92.22,0.5,0.5,2,1,1,,6,162,5,0.6,0.0,Silver,19.0,892
CUST00504,2024-06-30,215,1,134.9,134.9,0.0,0.0,1,1,0,3.0,4,111,1,1.0,0.0,Bronze,,340
CUST00505,2024-06-30,114,5,247.83,49.57,0.4,0.4,2,4,2,3.0,17,56,4,0.25,0.0,Silver,58.0,490
CUST00506,2024-06-30,159,3,282.79,94.26,0.333,1.0,3,3,0,3.33,6,95,5,0.2,0.0,Silver,27.0,237
CUST00507,2024-06-30,298,2,201.55,100.78,0.0,0.5,2,2,1,3.0,5,195,3,0.667,0.667,Bronze,19.0,821
CUST00508,2024-06-30,51,5,529.45,105.89,0.4,0.6,4,2,0,1.5,12,137,0,0.0,0.0,Silver,28.0,746
CUST00509,2024-06-30,366,7,912.62,130.37,0.0,0.571,4,1,1,,6,122,3,0.333,0.333,Silver,30.0,693
CUST00510,2024-06-30,101,4,574.82,143.7,0.0,0.5,2,0,0,,2,147,1,1.0,1.0,Bronze,27.0,467
CUST00511,2024-06-30,196,4,408.05,102.01,0.0,0.25,3,1,0,2.0,16,80,0,0.0,0.0,Silver,31.0,567
CUST00512,2024-06-30,23,2,290.43,145.22,0.5,0.5,2,2,1,3.0,10,78,2,0.5,0.0,Bronze,35.0,735
CUST00513,2024-06-30,9,6,718.7,119.78,0.167,0.333,4,2,0,4.5,7,54,1,1.0,0.0,Silver,26.0,365
CUST00514,2024-06-30,67,4,346.4,86.6,0.0,0.5,3,0,0,,14,33,4,0.25,0.0,Gold,56.0,451
CUST00515,2024-06-30,16,4,514.9,128.72,0.0,0.5,3,0,0,,6,125,2,0.5,0.0,Silver,45.0,779
CUST00516,2024-06-30,156,1,372.55,372.55,0.0,1.0,1,1,0,3.0,6,205,1,0.0,0.0,Bronze,20.0,350
CUST00517,2024-06-30,250,1,26.08,26.08,0.0,1.0,1,1,0,1.0,9,113,4,0.5,0.0,Bronze,37.0,526
CUST00518,2024-06-30,588,1,62.19,62.19,1.0,1.0,1,2,1,1.0,3,184,2,1.0,0.0,Bronze,23.0,616
CUST00519,2024-06-30,141,2,136.59,68.3,0.5,0.0,2,0,0,,5,44,2,0.5,0.5,Silver,44.0,192
CUST00520,2024-06-30,71,3,524.91,174.97,0.0,0.667,2,1,1,,5,196,0,0.0,0.0,Bronze,19.0,840
CUST00521,2024-06-30,57,8,1019.18,127.4,0.25,0.5,3,1,0,5.0,3,144,4,0.5,0.25,Silver,46.0,570
CUST00522,2024-06-30,141,1,121.68,121.68,0.0,0.0,1,2,0,2.0,11,213,4,0.25,0.25,Bronze,55.0,194
CUST00523,2024-06-30,213,6,589.51,98.25,0.167,0.333,4,0,0,,13,107,2,0.0,0.0,Gold,20.0,878
CUST00524,2024-06-30,228,1,208.56,208.56,0.0,1.0,1,1,0,1.0,4,79,0,0.0,0.0,Bronze,33.0,727
CUST00525,2024-06-30,213,4,403.9,100.98,0.0,0.75,3,0,0,,5,148,3,0.333,0.0,Bronze,47.0,595
CUST00526,2024-06-30,76,5,399.45,79.89,0.2,0.8,2,1,0,4.0,16,169,4,0.0,0.0,Gold,57.0,324
CUST00527,2024-06-30,2,2,579.05,289.52,0.0,0.5,2,0,0,,5,32,5,0.2,0.2,Bronze,19.0,71
CUST00528,2024-06-30,129,1,111.26,111.26,0.0,0.0,1,1,0,4.0,6,147,2,0.5,0.5,Bronze,34.0,314
CUST00529,2024-06-30,64,7,485.15,60.64,0.0,0.75,4,2,1,5.0,9,60,0,0.0,0.0,Silver,58.0,416
CUST00530,2024-06-30,5,7,1000.02,142.86,0.143,0.286,3,0,0,,5,146,4,0.25,0.25,Silver,29.0,167
CUST00531,2024-06-30,50,5,311.82,62.36,0.0,0.4,3,2,1,2.0,15,69,4,1.0,0.25,Silver,52.0,216
CUST00532,2024-06-30,385,1,38.15,38.15,0.0,0.0,1,2,0,3.5,5,79,3,0.333,0.0,Bronze,,745
CUST00533,2024-06-30,402,1,68.96,68.96,0.0,0.0,1,2,2,,16,138,0,0.0,0.0,Silver,18.0,460
CUST00534,2024-06-30,402,1,74.21,74.21,0.0,0.0,1,3,1,3.0,5,154,1,1.0,0.0,Bronze,62.0,583
CUST00535,2024-06-30,173,3,346.86,115.62,0.333,0.333,2,1,0,1.0,2,93,1,1.0,0.0,Bronze,32.0,891
CUST00536,2024-06-30,25,8,767.32,95.92,0.0,0.5,3,2,1,1.0,18,225,2,0.5,0.0,Gold,43.0,445
CUST00537,2024-06-30,140,8,1025.65,128.21,0.0,0.75,5,0,0,,8,103,0,0.0,0.0,Silver,54.0,829
CUST00538,2024-06-30,27,2,152.17,76.09,0.0,0.5,2,2,1,5.0,8,27,0,0.0,0.0,Bronze,38.0,455
CUST00539,2024-06-30,111,4,650.68,162.67,0.0,0.5,4,1,0,3.0,7,94,5,0.4,0.2,Silver,48.0,445
CUST00540,2024-06-30,2,1,69.83,69.83,0.0,1.0,1,0,0,,5,78,5,0.6,0.4,Bronze,42.0,55
CUST00541,2024-06-30,63,5,305.12,61.02,0.2,0.6,4,1,1,,10,160,3,1.0,0.333,Gold,40.0,400
CUST00542,2024-06-30,94,1,573.63,573.63,0.0,1.0,1,2,0,3.0,6,164,2,1.0,0.0,Bronze,41.0,414
CUST00543,2024-06-30,4,2,223.59,111.79,0.0,0.5,2,1,0,3.0,9,172,4,0.75,0.0,Bronze,55.0,85
CUST00544,2024-06-30,3,2,114.18,57.09,0.0,1.0,2,2,1,4.0,4,178,2,0.5,0.0,Silver,45.0,282
CUST00545,2024-06-30,139,2,287.31,143.66,0.0,0.0,2,0,0,,8,202,3,0.0,0.0,Silver,38.0,663
CUST00546,2024-06-30,60,4,724.4,181.1,0.25,0.0,3,2,0,3.5,15,134,4,0.5,0.25,Silver,60.0,135
CUST00547,2024-06-30,28,2,519.87,259.94,0.0,0.5,2,2,1,5.0,4,81,4,0.5,0.0,Bronze,35.0,159
CUST00548,2024-06-30,435,3,431.81,143.94,0.0,0.0,2,2,2,,4,262,0,0.0,0.0,Bronze,53.0,878
CUST00549,2024-06-30,239,4,421.77,105.44,0.0,0.5,3,0,0,,9,39,0,0.0,0.0,Silver,52.0,699
CUST00550,2024-06-30,1,3,262.37,87.46,0.333,1.0,3,2,0,3.0,6,227,3,0.667,0.0,Bronze,62.0,405
CUST00551,2024-06-30,185,6,809.74,134.96,0.0,0.167,3,2,0,2.5,16,126,0,0.0,0.0,Gold,26.0,772
CUST00552,2024-06-30,276,1,133.16,133.16,0.0,1.0,1,1,0,5.0,6,8,1,1.0,1.0,Bronze,55.0,337
CUST00553,2024-06-30,77,4,390.94,78.19,0.2,0.0,3,3,1,3.5,11,27,1,1.0,0.0,Silver,47.0,120
CUST00554,2024-06-30,52,4,608.47,152.12,0.25,0.5,2,4,0,2.0,11,147,0,0.0,0.0,Silver,61.0,422
CUST00555,2024-06-30,332,2,191.84,95.92,0.0,1.0,2,0,0,,4,110,5,0.4,0.2,Bronze,51.0,563
CUST00556,2024-06-30,281,4,390.59,97.65,0.25,0.25,3,1,0,3.0,11,30,3,0.667,0.0,Silver,49.0,831
CUST00557,2024-06-30,4,7,630.53,90.08,0.0,0.429,4,1,0,4.0,18,30,5,0.6,0.0,Gold,20.0,139
CUST00558,2024-06-30,111,1,83.41,83.41,0.0,0.0,1,0,0,,5,41,0,0.0,0.0,Bronze,20.0,590
CUST00559,2024-06-30,237,6,633.83,105.64,0.0,0.333,3,0,0,,27,172,3,0.667,0.333,Gold,45.0,670
CUST00560,2024-06-30,127,5,241.81,48.36,0.4,0.2,3,1,1,,7,134,4,0.0,0.0,Silver,61.0,614
CUST00561,2024-06-30,230,1,70.0,70.0,0.0,1.0,1,2,0,3.0,7,33,3,0.667,0.0,Bronze,32.0,369
CUST00562,2024-06-30,89,2,115.08,57.54,0.5,0.5,2,1,0,5.0,4,99,5,0.8,0.2,Silver,58.0,594
CUST00563,2024-06-30,329,1,76.2,76.2,1.0,1.0,1,2,0,3.5,6,183,4,0.5,0.0,Bronze,40.0,385
CUST00564,2024-06-30,18,3,488.84,162.95,0.0,0.0,3,0,0,,8,184,1,0.0,0.0,Silver,57.0,197
CUST00565,2024-06-30,79,8,1058.45,132.31,0.125,0.375,5,0,0,,15,26,1,1.0,0.0,Gold,28.0,586
CUST00566,2024-06-30,54,8,666.95,83.37,0.0,0.625,5,0,0,,16,56,5,0.6,0.2,Gold,49.0,481
CUST00567,2024-06-30,19,8,866.37,108.3,0.0,0.5,4,3,1,4.0,30,67,1,1.0,0.0,Platinum,53.0,134
CUST00568,2024-06-30,9,8,1109.99,138.75,0.0,0.5,5,5,2,2.33,18,108,4,0.0,0.0,Gold,50.0,179
CUST00569,2024-06-30,23,5,405.62,81.12,0.0,1.0,2,0,0,,8,202,4,0.75,0.25,Silver,41.0,175
CUST00570,2024-06-30,187,1,99.08,99.08,0.0,1.0,1,4,2,1.5,3,221,2,0.0,0.0,Bronze,56.0,745
CUST00571,2024-06-30,113,4,326.18,81.54,0.0,0.25,4,1,1,,13,96,3,0.0,0.0,Silver,51.0,328
CUST00572,2024-06-30,48,1,96.28,96.28,0.0,0.0,1,0,0,,4,87,4,0.5,0.25,Bronze,45.0,196
CUST00573,2024-06-30,163,5,489.47,97.89,0.4,0.0,4,0,0,,8,217,4,0.5,0.0,Silver,54.0,742
CUST00574,2024-06-30,32,11,1144.16,104.01,0.091,0.455,5,1,0,5.0,8,137,5,0.6,0.0,Silver,,675
CUST00575,2024-06-30,150,2,228.12,114.06,0.0,0.0,2,1,0,4.0,4,160,2,0.5,0.0,Bronze,21.0,752
CUST00576,2024-06-30,28,1,58.4,58.4,1.0,0.0,1,3,0,4.0,6,98,2,0.0,0.0,Bronze,54.0,77
CUST00577,2024-06-30,73,2,128.05,64.03,0.0,1.0,2,1,0,3.0,6,176,4,0.25,0.25,Bronze,18.0,667
CUST00578,2024-06-30,41,1,42.78,21.39,0.0,1.0,1,1,0,4.0,7,168,0,0.0,0.0,Silver,18.0,268
CUST00579,2024-06-30,7,5,410.93,82.19,0.0,0.4,4,1,0,5.0,8,57,1,0.0,0.0,Silver,64.0,36
CUST00580,2024-06-30,1,8,1241.87,155.23,0.0,0.25,5,0,0,,8,92,1,1.0,1.0,Silver,37.0,493
CUST00581,2024-06-30,92,6,606.44,86.63,0.143,0.429,5,0,0,,9,101,2,0.5,0.0,Silver,36.0,482
CUST00582,2024-06-30,254,7,673.28,96.18,0.286,0.714,4,1,0,5.0,8,192,5,0.4,0.0,Silver,,813
CUST00583,2024-06-30,0,4,1102.91,275.73,0.25,0.0,3,2,0,4.0,4,30,5,0.4,0.0,Bronze,27.0,400
CUST00584,2024-06-30,66,2,376.03,188.02,0.0,0.5,2,2,0,2.0,3,74,1,1.0,1.0,Bronze,35.0,578
CUST00585,2024-06-30,34,3,265.9,88.63,0.0,0.667,1,0,0,,9,171,4,0.75,0.0,Silver,45.0,516
CUST00586,2024-06-30,9,6,568.29,94.72,0.333,0.333,3,2,0,1.0,1,242,1,1.0,0.0,Silver,52.0,240
CUST00587,2024-06-30,189,1,91.84,91.84,1.0,0.0,1,1,1,,1,308,3,0.333,0.333,Bronze,60.0,194
CUST00588,2024-06-30,31,3,965.9,321.97,0.333,0.333,3,3,0,2.0,7,182,4,0.5,0.0,Bronze,64.0,154
CUST00589,2024-06-30,178,2,250.03,125.02,0.0,1.0,2,0,0,,4,171,5,0.4,0.0,Bronze,48.0,366
CUST00590,2024-06-30,13,2,211.7,105.85,0.0,1.0,2,0,0,,11,144,2,0.0,0.0,Silver,44.0,221
CUST00591,2024-06-30,627,2,352.59,176.3,0.0,0.5,2,1,1,,7,55,2,0.0,0.0,Bronze,28.0,759
CUST00592,2024-06-30,75,1,225.29,225.29,0.0,1.0,1,2,0,3.5,12,129,3,0.0,0.0,Silver,55.0,243
CUST00593,2024-06-30,88,7,496.48,70.93,0.0,0.429,4,2,0,3.0,23,93,0,0.0,0.0,Gold,22.0,603
CUST00594,2024-06-30,104,3,286.71,95.57,0.333,1.0,2,2,0,5.0,6,176,5,0.4,0.2,Bronze,25.0,357
CUST00595,2024-06-30,10,11,1051.43,95.58,0.0,0.182,5,4,2,4.0,26,141,2,0.5,0.0,Platinum,51.0,410
CUST00596,2024-06-30,147,8,845.96,105.74,0.375,0.5,5,1,0,3.0,13,49,3,0.333,0.0,Silver,,702
CUST00597,2024-06-30,88,6,558.38,93.06,0.333,0.167,4,0,0,,11,193,2,0.5,0.0,Silver,55.0,607
CUST00598,2024-06-30,191,4,494.6,123.65,0.0,0.75,3,2,1,4.0,4,202,1,0.0,0.0,Silver,18.0,827
CUST00599,2024-06-30,11,7,1183.65,169.09,0.0,0.143,4,1,1,,10,193,2,1.0,0.0,Silver,48.0,268
CUST00600,2024-06-30,95,4,214.96,53.74,0.0,0.75,3,2,1,5.0,10,200,3,0.667,0.333,Silver,21.0,561
CUST00601,2024-06-30,60,5,544.62,108.92,0.0,0.6,3,0,0,,13,195,2,0.0,0.0,Silver,62.0,729
CUST00602,2024-06-30,88,1,102.62,102.62,1.0,0.0,1,2,0,2.0,4,212,5,0.6,0.2,Bronze,22.0,111
CUST00603,2024-06-30,258,1,101.55,101.55,0.0,0.0,1,1,0,4.0,6,128,4,0.25,0.0,Bronze,47.0,392
CUST00604,2024-06-30,431,1,53.92,53.92,0.0,1.0,1,1,0,4.0,5,261,1,1.0,0.0,Bronze,,534
CUST00605,2024-06-30,213,1,30.07,30.07,0.0,1.0,1,0,0,,4,74,2,0.5,0.0,Bronze,20.0,231
CUST00606,2024-06-30,171,1,277.84,277.84,0.0,1.0,1,0,0,,1,148,3,0.667,0.333,Bronze,28.0,533
CUST00607,2024-06-30,42,2,85.56,42.78,0.5,1.0,2,2,1,2.0,3,282,5,0.0,0.0,Bronze,,673
CUST00608,2024-06-30,1,3,518.38,172.79,0.0,0.333,3,0,0,,10,73,4,0.0,0.0,Silver,21.0,66
CUST00609,2024-06-30,9,5,513.17,102.63,0.0,0.4,4,1,0,4.0,19,159,0,0.0,0.0,Gold,43.0,673
CUST00610,2024-06-30,6,10,1179.3,117.93,0.1,0.6,5,0,0,,29,163,2,1.0,0.0,Platinum,44.0,618
CUST00611,2024-06-30,268,3,239.67,79.89,0.0,0.333,3,4,0,2.5,4,199,5,0.4,0.0,Silver,63.0,630
CUST00612,2024-06-30,87,3,284.65,94.88,0.0,0.333,2,1,0,3.0,13,172,4,0.5,0.0,Silver,60.0,431
CUST00613,2024-06-30,43,10,885.24,88.52,0.0,0.2,5,0,0,,20,125,1,0.0,0.0,Gold,44.0,794
CUST00614,2024-06-30,172,4,385.97,96.49,0.25,0.5,3,0,0,,13,78,2,0.5,0.0,Silver,59.0,885
CUST00615,2024-06-30,120,3,343.81,114.6,0.0,0.333,3,2,0,5.0,6,126,0,0.0,0.0,Bronze,23.0,735
CUST00616,2024-06-30,0,14,1731.03,123.65,0.143,0.571,5,0,0,,26,49,0,0.0,0.0,Platinum,32.0,205
CUST00617,2024-06-30,440,2,165.34,82.67,0.0,0.5,2,3,0,3.33,9,79,3,0.667,0.0,Silver,47.0,574
CUST00618,2024-06-30,25,6,861.74,143.62,0.0,0.667,4,1,0,5.0,6,181,3,0.667,0.0,Silver,59.0,599
CUST00619,2024-06-30,106,3,415.33,138.44,0.333,0.667,3,1,1,,4,32,1,1.0,1.0,Bronze,,496
CUST00620,2024-06-30,79,4,350.31,87.58,0.0,0.25,3,1,0,4.0,6,59,1,0.0,0.0,Bronze,54.0,230
CUST00621,2024-06-30,69,7,833.85,119.12,0.143,0.143,4,1,0,3.0,19,158,0,0.0,0.0,Gold,59.0,569
CUST00622,2024-06-30,402,2,357.25,178.62,0.5,0.5,2,1,1,,12,65,0,0.0,0.0,Silver,54.0,576
CUST00623,2024-06-30,106,1,112.58,112.58,1.0,1.0,1,1,0,2.0,3,320,5,1.0,0.4,Bronze,52.0,666
CUST00624,2024-06-30,156,1,171.28,171.28,0.0,1.0,1,2,0,3.5,8,194,0,0.0,0.0,Bronze,40.0,423
CUST00625,2024-06-30,331,4,435.37,108.84,0.0,0.25,3,0,0,,9,64,4,0.75,0.25,Silver,23.0,862
CUST00626,2024-06-30,27,4,519.07,129.77,0.25,0.5,2,1,1,,9,87,2,0.0,0.0,Silver,21.0,71
