customer_id,segment_name,recency,frequency,monetary,R,F,M,RFM_Total,ticket_count,unresolved_tickets,return_rate,discount_usage,total_sessions,days_since_session,membership_tier
CUST00463,New Customers,50,1,73.09,3,1,1,5,0.0,0.0,0.0,1.0,3.0,115.0,Bronze
CUST00464,Potential Loyalists,180,2,215.99,1,1,2,4,2.0,2.0,0.0,0.0,10.0,139.0,Bronze
CUST00465,Champions,13,7,798.09,4,4,4,12,1.0,0.0,0.0,0.42857142857142855,26.0,141.0,Platinum
CUST00466,Loyal Customers,67,4,501.92,3,3,3,9,1.0,1.0,0.0,0.5,5.0,40.0,Silver
CUST00467,Loyal Customers,10,3,382.34,4,2,3,9,1.0,1.0,0.0,0.0,9.0,75.0,Silver
CUST00468,Champions,13,6,599.68,4,3,3,10,0.0,0.0,0.0,0.3333333333333333,12.0,156.0,Gold
CUST00469,Dormant Customers,100,1,303.85,2,1,2,5,0.0,0.0,0.0,0.0,4.0,153.0,Bronze
CUST00470,Discount-Sensitive,54,3,319.15,3,2,2,7,1.0,0.0,0.0,0.6666666666666666,12.0,126.0,Silver
CUST00471,Loyal Customers,54,6,544.19,3,3,3,9,2.0,1.0,0.3333333333333333,0.6666666666666666,7.0,80.0,Silver
CUST00472,Champions,32,7,481.47,3,4,3,10,1.0,0.0,0.14285714285714285,0.7142857142857143,20.0,181.0,Gold
CUST00473,At-Risk Customers,108,6,695.2,2,3,4,9,0.0,0.0,0.0,0.5,17.0,153.0,Silver
CUST00474,Discount-Sensitive,88,3,314.48,2,2,2,6,0.0,0.0,0.0,0.6666666666666666,7.0,217.0,Silver
CUST00475,Loyal Customers,24,3,320.37,4,2,2,8,1.0,0.0,0.3333333333333333,0.3333333333333333,9.0,39.0,Silver
CUST00476,Potential Loyalists,370,1,55.35,1,1,1,3,1.0,0.0,0.0,1.0,9.0,11.0,Silver
CUST00477,Champions,0,9,862.22,4,4,4,12,2.0,0.0,0.1111111111111111,0.4444444444444444,25.0,92.0,Gold
CUST00478,Loyal Customers,53,4,384.62,3,3,3,9,0.0,0.0,0.0,0.75,11.0,107.0,Silver
CUST00479,Loyal Customers,39,6,513.57,3,3,3,9,0.0,0.0,0.16666666666666666,0.6666666666666666,12.0,80.0,Silver
CUST00480,Champions,4,6,675.11,4,3,3,10,2.0,2.0,0.0,0.6666666666666666,10.0,50.0,Silver
CUST00481,Champions,22,5,649.69,4,3,3,10,3.0,1.0,0.0,0.2,6.0,21.0,Silver
CUST00482,Loyal Customers,43,5,629.07,3,3,3,9,3.0,0.0,0.0,0.2,11.0,151.0,Silver
CUST00483,Champions,0,10,766.78,4,4,4,12,0.0,0.0,0.1,0.3,24.0,152.0,Gold
CUST00484,Champions,27,4,888.68,3,3,4,10,2.0,2.0,0.25,0.75,13.0,88.0,Silver
CUST00485,Champions,10,9,2029.42,4,4,4,12,1.0,0.0,0.0,0.5555555555555556,15.0,175.0,Gold
CUST00486,Champions,15,6,810.44,4,3,4,11,0.0,0.0,0.16666666666666666,0.6666666666666666,18.0,78.0,Gold
CUST00487,Loyal Customers,6,4,332.82,4,3,2,9,0.0,0.0,0.0,0.0,8.0,146.0,Silver
CUST00488,Potential Loyalists,175,1,181.26,1,1,2,4,0.0,0.0,0.0,0.0,11.0,170.0,Silver
CUST00489,Champions,13,10,1345.5,4,4,4,12,1.0,0.0,0.0,0.3,16.0,94.0,Gold
CUST00490,Loyal Customers,30,4,524.93,3,3,3,9,0.0,0.0,1.0,0.25,13.0,119.0,Silver
CUST00491,Champions,59,7,492.24,3,4,3,10,1.0,0.0,0.0,0.5714285714285714,18.0,190.0,Gold
CUST00492,Loyal Customers,3,5,372.8,4,3,2,9,2.0,1.0,0.2,0.2,13.0,89.0,Silver
CUST00493,At-Risk Customers,144,7,937.26,2,4,4,10,0.0,0.0,0.0,0.7142857142857143,10.0,37.0,Silver
CUST00494,High Returners,218,2,192.34,1,1,2,4,1.0,1.0,0.5,1.0,7.0,181.0,Bronze
CUST00495,At-Risk Customers,155,5,585.26,2,3,3,8,1.0,0.0,0.2,0.6,11.0,201.0,Silver
CUST00496,Champions,10,13,1255.17,4,4,4,12,1.0,0.0,0.07692307692307693,0.5384615384615384,30.0,12.0,Platinum
CUST00497,At-Risk Customers,569,4,446.7,1,3,3,7,1.0,0.0,0.25,0.75,14.0,187.0,Silver
CUST00498,High Returners,29,3,325.95,3,2,2,7,1.0,0.0,0.3333333333333333,0.3333333333333333,7.0,129.0,Silver
CUST00499,Champions,13,15,1399.95,4,4,4,12,2.0,0.0,0.06666666666666667,0.4,32.0,151.0,Platinum
CUST00500,Discount-Sensitive,35,3,291.2,3,2,2,7,0.0,0.0,0.0,0.6666666666666666,4.0,134.0,Silver
CUST00501,High Returners,529,1,235.95,1,1,2,4,1.0,0.0,1.0,0.0,13.0,81.0,Silver
CUST00502,Champions,7,11,1093.21,4,4,4,12,3.0,1.0,0.0,0.45454545454545453,19.0,65.0,Gold
CUST00503,High Returners,189,2,184.43,1,1,2,4,1.0,1.0,0.5,0.5,6.0,162.0,Silver
CUST00504,Dormant Customers,215,1,134.9,1,1,1,3,1.0,0.0,0.0,0.0,4.0,111.0,Bronze
CUST00505,At-Risk Customers,114,5,247.83,2,3,2,7,4.0,2.0,0.4,0.4,17.0,56.0,Silver
CUST00506,Discount-Sensitive,159,3,282.79,2,2,2,6,3.0,0.0,0.3333333333333333,1.0,6.0,95.0,Silver
CUST00507,Potential Loyalists,298,2,201.55,1,1,2,4,2.0,1.0,0.0,0.5,5.0,195.0,Bronze
CUST00508,Loyal Customers,51,5,529.45,3,3,3,9,2.0,0.0,0.4,0.6,12.0,137.0,Silver
CUST00509,At-Risk Customers,366,7,912.62,1,4,4,9,1.0,1.0,0.0,0.5714285714285714,6.0,122.0,Silver
CUST00510,At-Risk Customers,101,4,574.82,2,3,3,8,0.0,0.0,0.0,0.5,2.0,147.0,Bronze
CUST00511,At-Risk Customers,196,4,408.05,1,3,3,7,1.0,0.0,0.0,0.25,16.0,80.0,Silver
CUST00512,High Returners,23,2,290.43,4,1,2,7,2.0,1.0,0.5,0.5,10.0,78.0,Bronze
CUST00513,Champions,9,6,718.7,4,3,4,11,2.0,0.0,0.16666666666666666,0.3333333333333333,7.0,54.0,Silver
CUST00514,Loyal Customers,67,4,346.4,3,3,2,8,0.0,0.0,0.0,0.5,14.0,33.0,Gold
CUST00515,Champions,16,4,514.9,4,3,3,10,0.0,0.0,0.0,0.5,6.0,125.0,Silver
CUST00516,Potential Loyalists,156,1,372.55,2,1,2,5,1.0,0.0,0.0,1.0,6.0,205.0,Bronze
CUST00517,Potential Loyalists,250,1,26.08,1,1,1,3,1.0,0.0,0.0,1.0,9.0,113.0,Bronze
CUST00518,Dormant Customers,588,1,62.19,1,1,1,3,2.0,1.0,1.0,1.0,3.0,184.0,Bronze
CUST00519,High Returners,141,2,136.59,2,2,1,5,0.0,0.0,0.5,0.0,5.0,44.0,Silver
CUST00520,Loyal Customers,71,3,524.91,3,2,3,8,1.0,1.0,0.0,0.6666666666666666,5.0,196.0,Bronze
CUST00521,Champions,57,8,1019.18,3,4,4,11,1.0,0.0,0.25,0.5,3.0,144.0,Silver
CUST00522,Potential Loyalists,141,1,121.68,2,1,1,4,2.0,0.0,0.0,0.0,11.0,213.0,Bronze
CUST00523,At-Risk Customers,213,6,589.51,1,3,3,7,0.0,0.0,0.16666666666666666,0.3333333333333333,13.0,107.0,Gold
CUST00524,Dormant Customers,228,1,208.56,1,1,2,4,1.0,0.0,0.0,1.0,4.0,79.0,Bronze
CUST00525,At-Risk Customers,213,4,403.9,1,3,3,7,0.0,0.0,0.0,0.75,5.0,148.0,Bronze
CUST00526,At-Risk Customers,76,5,399.45,2,3,3,8,1.0,0.0,0.2,0.8,16.0,169.0,Gold
CUST00527,Loyal Customers,2,2,579.05,4,2,3,9,0.0,0.0,0.0,0.5,5.0,32.0,Bronze
CUST00528,Potential Loyalists,129,1,111.26,2,1,1,4,1.0,0.0,0.0,0.0,6.0,147.0,Bronze
CUST00529,Champions,64,7,461.73,3,4,3,10,2.0,1.0,0.0,0.7142857142857143,9.0,60.0,Silver
CUST00530,Champions,5,7,1000.02,4,4,4,12,0.0,0.0,0.14285714285714285,0.2857142857142857,5.0,146.0,Silver
CUST00531,Loyal Customers,50,5,311.82,3,3,2,8,2.0,1.0,0.0,0.4,15.0,69.0,Silver
CUST00532,Potential Loyalists,385,1,38.15,1,1,1,3,2.0,0.0,0.0,0.0,5.0,79.0,Bronze
CUST00533,Potential Loyalists,402,1,68.96,1,1,1,3,2.0,2.0,0.0,0.0,16.0,138.0,Silver
CUST00534,Potential Loyalists,402,1,74.21,1,1,1,3,3.0,1.0,0.0,0.0,5.0,154.0,Bronze
CUST00535,Dormant Customers,173,3,346.86,1,2,2,5,1.0,0.0,0.3333333333333333,0.3333333333333333,2.0,93.0,Bronze
CUST00536,Champions,25,8,767.32,4,4,4,12,2.0,1.0,0.0,0.5,18.0,225.0,Gold
CUST00537,At-Risk Customers,140,8,1025.65,2,4,4,10,0.0,0.0,0.0,0.75,8.0,103.0,Silver
CUST00538,Discount-Sensitive,27,2,152.17,3,2,1,6,2.0,1.0,0.0,0.5,8.0,27.0,Bronze
CUST00539,At-Risk Customers,111,4,650.68,2,3,3,8,1.0,0.0,0.0,0.5,7.0,94.0,Silver
CUST00540,New Customers,2,1,69.83,4,1,1,6,0.0,0.0,0.0,1.0,5.0,78.0,Bronze
CUST00541,Loyal Customers,63,5,305.12,3,3,2,8,1.0,1.0,0.2,0.6,10.0,160.0,Gold
CUST00542,Potential Loyalists,94,1,573.63,2,1,3,6,2.0,0.0,0.0,1.0,6.0,164.0,Bronze
CUST00543,Loyal Customers,4,2,223.59,4,2,2,8,1.0,0.0,0.0,0.5,9.0,172.0,Bronze
CUST00544,Discount-Sensitive,3,2,114.18,4,2,1,7,2.0,1.0,0.0,1.0,4.0,178.0,Silver
CUST00545,Potential Loyalists,139,2,287.31,2,2,2,6,0.0,0.0,0.0,0.0,8.0,202.0,Silver
CUST00546,Champions,60,4,724.4,3,3,4,10,2.0,0.0,0.25,0.0,15.0,134.0,Silver
CUST00547,Loyal Customers,28,2,519.87,3,2,3,8,2.0,1.0,0.0,0.5,4.0,81.0,Bronze
CUST00548,Potential Loyalists,435,3,431.81,1,2,3,6,2.0,2.0,0.0,0.0,4.0,262.0,Bronze
CUST00549,At-Risk Customers,239,4,421.77,1,3,3,7,0.0,0.0,0.0,0.5,9.0,39.0,Silver
CUST00550,Loyal Customers,1,3,262.37,4,2,2,8,2.0,0.0,0.3333333333333333,1.0,6.0,227.0,Bronze
CUST00551,At-Risk Customers,185,6,809.74,1,3,4,8,2.0,0.0,0.0,0.16666666666666666,16.0,126.0,Gold
CUST00552,Potential Loyalists,276,1,133.16,1,1,1,3,1.0,0.0,0.0,1.0,6.0,8.0,Bronze
CUST00553,At-Risk Customers,77,4,361.11,2,3,2,7,3.0,1.0,0.25,0.0,11.0,27.0,Silver
CUST00554,Loyal Customers,52,4,608.47,3,3,3,9,4.0,0.0,0.25,0.5,11.0,147.0,Silver
CUST00555,Discount-Sensitive,332,2,191.84,1,2,2,5,0.0,0.0,0.0,1.0,4.0,110.0,Bronze
CUST00556,At-Risk Customers,281,4,390.59,1,3,3,7,1.0,0.0,0.25,0.25,11.0,30.0,Silver
CUST00557,Champions,4,7,630.53,4,4,3,11,1.0,0.0,0.0,0.42857142857142855,18.0,30.0,Gold
CUST00558,Potential Loyalists,111,1,83.41,2,1,1,4,0.0,0.0,0.0,0.0,5.0,41.0,Bronze
CUST00559,At-Risk Customers,237,6,633.83,1,3,3,7,0.0,0.0,0.0,0.3333333333333333,27.0,172.0,Gold
CUST00560,At-Risk Customers,127,5,241.81,2,3,2,7,1.0,1.0,0.4,0.2,7.0,134.0,Silver
CUST00561,Potential Loyalists,230,1,70.0,1,1,1,3,2.0,0.0,0.0,1.0,7.0,33.0,Bronze
CUST00562,Discount-Sensitive,89,2,115.08,2,2,1,5,1.0,0.0,0.5,0.5,4.0,99.0,Silver
CUST00563,High Returners,329,1,76.2,1,1,1,3,2.0,0.0,1.0,1.0,6.0,183.0,Bronze
CUST00564,Loyal Customers,18,3,488.84,4,2,3,9,0.0,0.0,0.0,0.0,8.0,184.0,Silver
CUST00565,At-Risk Customers,79,8,1058.45,2,4,4,10,0.0,0.0,0.125,0.375,15.0,26.0,Gold
CUST00566,Champions,54,8,666.95,3,4,3,10,0.0,0.0,0.0,0.625,16.0,56.0,Gold
CUST00567,Champions,19,8,866.37,4,4,4,12,3.0,1.0,0.0,0.5,30.0,67.0,Platinum
CUST00568,Champions,9,8,1109.99,4,4,4,12,5.0,2.0,0.0,0.5,18.0,108.0,Gold
CUST00569,Champions,23,5,405.62,4,3,3,10,0.0,0.0,0.0,1.0,8.0,202.0,Silver
CUST00570,Dormant Customers,187,1,99.08,1,1,1,3,4.0,2.0,0.0,1.0,3.0,221.0,Bronze
CUST00571,At-Risk Customers,113,4,326.18,2,3,2,7,1.0,1.0,0.0,0.25,13.0,96.0,Silver
CUST00572,New Customers,48,1,96.28,3,1,1,5,0.0,0.0,0.0,0.0,4.0,87.0,Bronze
CUST00573,At-Risk Customers,163,5,489.47,2,3,3,8,0.0,0.0,0.4,0.0,8.0,217.0,Silver
CUST00574,Champions,32,11,1144.16,3,4,4,11,1.0,0.0,0.09090909090909091,0.45454545454545453,8.0,137.0,Silver
CUST00575,Potential Loyalists,150,2,228.12,2,2,2,6,1.0,0.0,0.0,0.0,4.0,160.0,Bronze
CUST00576,High Returners,28,1,58.4,3,1,1,5,3.0,0.0,1.0,0.0,6.0,98.0,Bronze
CUST00577,Discount-Sensitive,73,2,128.05,3,2,1,6,1.0,0.0,0.0,1.0,6.0,176.0,Bronze
CUST00578,New Customers,41,1,21.39,3,1,1,5,1.0,0.0,0.0,1.0,7.0,168.0,Silver
CUST00579,Champions,7,5,410.93,4,3,3,10,1.0,0.0,0.0,0.4,8.0,57.0,Silver
CUST00580,Champions,1,8,1241.87,4,4,4,12,0.0,0.0,0.0,0.25,8.0,92.0,Silver
CUST00581,At-Risk Customers,92,6,585.36,2,3,3,8,0.0,0.0,0.16666666666666666,0.5,9.0,101.0,Silver
CUST00582,At-Risk Customers,254,7,673.28,1,4,3,8,1.0,0.0,0.2857142857142857,0.7142857142857143,8.0,192.0,Silver
CUST00583,Champions,0,4,1102.91,4,3,4,11,2.0,0.0,0.25,0.0,4.0,30.0,Bronze
CUST00584,Loyal Customers,66,2,376.03,3,2,3,8,2.0,0.0,0.0,0.5,3.0,74.0,Bronze
CUST00585,Discount-Sensitive,34,3,265.9,3,2,2,7,0.0,0.0,0.0,0.6666666666666666,9.0,171.0,Silver
CUST00586,Champions,9,6,568.29,4,3,3,10,2.0,0.0,0.3333333333333333,0.3333333333333333,1.0,242.0,Silver
CUST00587,Dormant Customers,189,1,91.84,1,1,1,3,1.0,1.0,1.0,0.0,1.0,308.0,Bronze
CUST00588,Loyal Customers,31,3,965.9,3,2,4,9,3.0,0.0,0.3333333333333333,0.3333333333333333,7.0,182.0,Bronze
CUST00589,Discount-Sensitive,178,2,250.03,1,2,2,5,0.0,0.0,0.0,1.0,4.0,171.0,Bronze
CUST00590,Loyal Customers,13,2,211.7,4,2,2,8,0.0,0.0,0.0,1.0,11.0,144.0,Silver
CUST00591,Discount-Sensitive,627,2,352.59,1,2,2,5,1.0,1.0,0.0,0.5,7.0,55.0,Bronze
CUST00592,Potential Loyalists,75,1,225.29,2,1,2,5,2.0,0.0,0.0,1.0,12.0,129.0,Silver
CUST00593,At-Risk Customers,88,7,496.48,2,4,3,9,2.0,0.0,0.0,0.42857142857142855,23.0,93.0,Gold
CUST00594,Discount-Sensitive,104,3,286.71,2,2,2,6,2.0,0.0,0.3333333333333333,1.0,6.0,176.0,Bronze
CUST00595,Champions,10,11,1051.43,4,4,4,12,4.0,2.0,0.0,0.18181818181818182,26.0,141.0,Platinum
CUST00596,At-Risk Customers,147,8,845.96,2,4,4,10,1.0,0.0,0.375,0.5,13.0,49.0,Silver
CUST00597,At-Risk Customers,88,6,558.38,2,3,3,8,0.0,0.0,0.3333333333333333,0.16666666666666666,11.0,193.0,Silver
CUST00598,At-Risk Customers,191,4,494.6,1,3,3,7,2.0,1.0,0.0,0.75,4.0,202.0,Silver
CUST00599,Champions,11,7,1183.65,4,4,4,12,1.0,1.0,0.0,0.14285714285714285,10.0,193.0,Silver
CUST00600,At-Risk Customers,95,4,214.96,2,3,2,7,2.0,1.0,0.0,0.75,10.0,200.0,Silver
CUST00601,Loyal Customers,60,5,544.62,3,3,3,9,0.0,0.0,0.0,0.6,13.0,195.0,Silver
CUST00602,Dormant Customers,88,1,102.62,2,1,1,4,2.0,0.0,1.0,0.0,4.0,212.0,Bronze
CUST00603,Potential Loyalists,258,1,101.55,1,1,1,3,1.0,0.0,0.0,0.0,6.0,128.0,Bronze
CUST00604,Potential Loyalists,431,1,53.92,1,1,1,3,1.0,0.0,0.0,1.0,5.0,261.0,Bronze
CUST00605,Dormant Customers,213,1,30.07,1,1,1,3,0.0,0.0,0.0,1.0,4.0,74.0,Bronze
CUST00606,Dormant Customers,171,1,277.84,1,1,2,4,0.0,0.0,0.0,1.0,1.0,148.0,Bronze
CUST00607,Discount-Sensitive,42,2,85.56,3,2,1,6,2.0,1.0,0.5,1.0,3.0,282.0,Bronze
CUST00608,Loyal Customers,1,3,518.38,4,2,3,9,0.0,0.0,0.0,0.3333333333333333,10.0,73.0,Silver
CUST00609,Champions,9,5,513.17,4,3,3,10,1.0,0.0,0.0,0.4,19.0,159.0,Gold
CUST00610,Champions,6,10,1179.3,4,4,4,12,0.0,0.0,0.1,0.6,29.0,163.0,Platinum
CUST00611,Dormant Customers,268,3,239.67,1,2,2,5,4.0,0.0,0.0,0.3333333333333333,4.0,199.0,Silver
CUST00612,Potential Loyalists,87,3,284.65,2,2,2,6,1.0,0.0,0.0,0.3333333333333333,13.0,172.0,Silver
CUST00613,Champions,43,10,885.24,3,4,4,11,0.0,0.0,0.0,0.2,20.0,125.0,Gold
CUST00614,At-Risk Customers,172,4,385.97,1,3,3,7,0.0,0.0,0.25,0.5,13.0,78.0,Silver
CUST00615,Potential Loyalists,120,3,343.81,2,2,2,6,2.0,0.0,0.0,0.3333333333333333,6.0,126.0,Bronze
CUST00616,Champions,0,14,1731.03,4,4,4,12,0.0,0.0,0.14285714285714285,0.5714285714285714,26.0,49.0,Platinum
CUST00617,Discount-Sensitive,440,2,165.34,1,2,1,4,3.0,0.0,0.0,0.5,9.0,79.0,Silver
CUST00618,Champions,25,6,861.74,4,3,4,11,1.0,0.0,0.0,0.6666666666666666,6.0,181.0,Silver
CUST00619,At-Risk Customers,106,3,415.33,2,2,3,7,1.0,1.0,0.3333333333333333,0.6666666666666666,4.0,32.0,Bronze
CUST00620,At-Risk Customers,79,4,350.31,2,3,2,7,1.0,0.0,0.0,0.25,6.0,59.0,Bronze
CUST00621,Champions,69,7,833.85,3,4,4,11,1.0,0.0,0.14285714285714285,0.14285714285714285,19.0,158.0,Gold
CUST00622,Discount-Sensitive,402,2,357.25,1,2,2,5,1.0,1.0,0.5,0.5,12.0,65.0,Silver
CUST00623,Dormant Customers,106,1,112.58,2,1,1,4,1.0,0.0,1.0,1.0,3.0,320.0,Bronze
CUST00624,Potential Loyalists,156,1,171.28,2,1,1,4,2.0,0.0,0.0,1.0,8.0,194.0,Bronze
CUST00625,At-Risk Customers,331,4,435.37,1,3,3,7,0.0,0.0,0.0,0.25,9.0,64.0,Silver
CUST00626,Loyal Customers,27,4,519.07,3,3,3,9,1.0,1.0,0.25,0.5,9.0,87.0,Silver
CUST00627,Potential Loyalists,612,1,41.95,1,1,1,3,0.0,0.0,0.0,0.0,8.0,124.0,Bronze
CUST00628,At-Risk Customers,92,7,976.02,2,4,4,10,1.0,0.0,0.14285714285714285,0.42857142857142855,21.0,120.0,Gold
CUST00629,Discount-Sensitive,100,2,175.07,2,2,1,5,1.0,0.0,0.5,0.5,4.0,308.0,Bronze
CUST00630,Discount-Sensitive,217,3,261.36,1,2,2,5,0.0,0.0,0.0,0.6666666666666666,5.0,176.0,Bronze
CUST00631,At-Risk Customers,84,4,234.38,2,3,2,7,1.0,1.0,0.0,0.5,13.0,197.0,Silver
CUST00632,At-Risk Customers,98,5,399.48,2,3,3,8,0.0,0.0,0.2,0.6,2.0,85.0,Bronze
CUST00633,At-Risk Customers,99,7,491.0,2,4,3,9,1.0,0.0,0.14285714285714285,0.5714285714285714,14.0,46.0,Gold
CUST00634,Champions,18,5,586.73,4,3,3,10,0.0,0.0,0.0,0.6,7.0,181.0,Silver
CUST00635,At-Risk Customers,116,5,602.64,2,3,3,8,4.0,1.0,0.0,0.6,19.0,187.0,Gold
CUST00636,At-Risk Customers,114,4,485.73,2,3,3,8,0.0,0.0,0.0,0.5,4.0,214.0,Bronze
CUST00637,Potential Loyalists,317,1,55.5,1,1,1,3,2.0,1.0,0.0,0.0,7.0,69.0,Bronze
CUST00638,Dormant Customers,154,1,32.02,2,1,1,4,0.0,0.0,0.0,0.0,2.0,120.0,Bronze
CUST00639,Champions,32,8,864.53,3,4,4,11,1.0,1.0,0.0,0.375,7.0,194.0,Silver
CUST00640,Discount-Sensitive,406,3,280.44,1,2,2,5,0.0,0.0,0.0,0.6666666666666666,10.0,202.0,Silver
CUST00641,Loyal Customers,23,4,358.35,4,3,2,9,1.0,1.0,0.0,0.0,22.0,112.0,Gold
CUST00642,Discount-Sensitive,191,2,210.1,1,2,2,5,0.0,0.0,0.0,0.5,14.0,21.0,Silver
CUST00643,Discount-Sensitive,39,3,171.32,3,2,1,6,0.0,0.0,0.3333333333333333,0.6666666666666666,16.0,121.0,Gold
CUST00644,Champions,6,4,429.62,4,3,3,10,2.0,0.0,0.0,0.75,7.0,152.0,Silver
CUST00645,Potential Loyalists,219,1,172.45,1,1,1,3,1.0,0.0,0.0,0.0,8.0,142.0,Bronze
CUST00646,Champions,0,5,574.96,4,3,3,10,0.0,0.0,0.0,0.4,6.0,78.0,Bronze
CUST00647,Loyal Customers,43,4,293.76,3,3,2,8,1.0,1.0,0.0,0.75,15.0,91.0,Silver
CUST00648,Dormant Customers,411,1,30.71,1,1,1,3,2.0,0.0,0.0,1.0,4.0,273.0,Bronze
CUST00649,At-Risk Customers,80,2,684.93,2,2,3,7,0.0,0.0,0.5,0.5,9.0,48.0,Bronze
CUST00650,Potential Loyalists,26,2,192.71,3,2,2,7,1.0,0.0,0.0,0.0,12.0,151.0,Silver
CUST00651,At-Risk Customers,141,6,558.11,2,3,3,8,1.0,0.0,0.16666666666666666,0.16666666666666666,25.0,86.0,Gold
CUST00652,Discount-Sensitive,409,2,221.47,1,2,2,5,1.0,0.0,0.0,0.5,3.0,240.0,Bronze
CUST00653,At-Risk Customers,78,7,784.32,2,4,4,10,2.0,0.0,0.14285714285714285,1.0,18.0,141.0,Gold
CUST00654,Champions,25,5,601.5,4,3,3,10,0.0,0.0,0.2,0.2,14.0,87.0,Gold
CUST00655,New Customers,14,1,64.34,4,1,1,6,1.0,1.0,0.0,0.0,14.0,177.0,Silver
CUST00656,Loyal Customers,13,2,286.46,4,2,2,8,0.0,0.0,0.0,0.0,7.0,47.0,Bronze
CUST00657,Loyal Customers,23,1,392.2,4,1,3,8,2.0,1.0,0.0,0.0,8.0,54.0,Bronze
CUST00658,At-Risk Customers,124,6,812.6,2,3,4,9,1.0,0.0,0.16666666666666666,0.6666666666666666,12.0,149.0,Silver
CUST00659,Champions,3,6,686.65,4,3,3,10,1.0,0.0,0.16666666666666666,0.16666666666666666,9.0,114.0,Silver
CUST00660,Champions,51,8,796.89,3,4,4,11,1.0,0.0,0.0,0.5,20.0,136.0,Gold
CUST00661,Potential Loyalists,168,1,58.56,2,1,1,4,0.0,0.0,0.0,1.0,9.0,89.0,Silver
CUST00662,Discount-Sensitive,238,2,153.46,1,2,1,4,0.0,0.0,0.5,0.5,10.0,87.0,Bronze
CUST00663,Potential Loyalists,205,5,371.39,1,3,2,6,0.0,0.0,0.0,0.4,6.0,196.0,Bronze
CUST00664,Loyal Customers,26,4,531.49,3,3,3,9,5.0,1.0,0.25,0.25,13.0,64.0,Silver
CUST00665,Dormant Customers,227,1,85.33,1,1,1,3,0.0,0.0,0.0,1.0,2.0,161.0,Bronze
CUST00666,Discount-Sensitive,107,2,72.68,2,2,1,5,1.0,0.0,0.5,1.0,5.0,204.0,Bronze
CUST00667,Champions,57,9,1241.61,3,4,4,11,1.0,0.0,0.4444444444444444,0.3333333333333333,7.0,49.0,Silver
CUST00668,Potential Loyalists,481,1,87.79,1,1,1,3,0.0,0.0,0.0,0.0,5.0,201.0,Bronze
CUST00669,High Returners,41,1,37.96,3,1,1,5,2.0,0.0,1.0,1.0,6.0,189.0,Bronze
CUST00670,Loyal Customers,21,3,300.01,4,2,2,8,1.0,0.0,0.3333333333333333,1.0,8.0,59.0,Silver
CUST00671,At-Risk Customers,95,6,881.72,2,4,4,10,2.0,2.0,0.0,0.3333333333333333,3.0,101.0,Bronze
CUST00672,Dormant Customers,134,1,40.59,2,1,1,4,1.0,0.0,0.0,0.0,4.0,90.0,Bronze
CUST00673,Potential Loyalists,170,1,40.58,1,1,1,3,3.0,0.0,0.0,1.0,12.0,129.0,Silver
CUST00674,At-Risk Customers,208,4,1427.94,1,3,4,8,1.0,0.0,0.25,0.25,14.0,100.0,Gold
CUST00675,Potential Loyalists,183,1,29.98,1,1,1,3,0.0,0.0,0.0,1.0,6.0,258.0,Bronze
CUST00676,Champions,11,9,910.17,4,4,4,12,0.0,0.0,0.3333333333333333,0.2222222222222222,20.0,35.0,Gold
CUST00677,Discount-Sensitive,319,2,220.46,1,2,2,5,3.0,2.0,0.5,0.5,2.0,62.0,Bronze
CUST00678,High Returners,149,2,125.1,2,2,1,5,2.0,0.0,0.5,0.0,11.0,180.0,Silver
CUST00679,Champions,2,9,882.14,4,4,4,12,5.0,0.0,0.0,0.4444444444444444,26.0,104.0,Gold
CUST00680,At-Risk Customers,258,4,609.38,1,3,3,7,2.0,1.0,0.25,0.5,7.0,212.0,Silver
CUST00681,At-Risk Customers,185,4,616.84,1,3,3,7,2.0,2.0,0.0,0.5,23.0,47.0,Gold
CUST00682,At-Risk Customers,99,3,393.19,2,2,3,7,1.0,1.0,0.3333333333333333,0.0,3.0,134.0,Bronze
CUST00683,Dormant Customers,250,1,41.67,1,1,1,3,3.0,0.0,1.0,0.0,4.0,152.0,Bronze
CUST00684,Champions,7,5,696.27,4,3,4,11,3.0,2.0,0.2,0.4,17.0,179.0,Gold
CUST00685,At-Risk Customers,260,3,782.51,1,2,4,7,0.0,0.0,0.3333333333333333,0.0,8.0,120.0,Bronze
CUST00686,Discount-Sensitive,644,2,108.99,1,2,1,4,2.0,1.0,0.0,0.5,6.0,99.0,Bronze
CUST00687,High Returners,266,2,191.52,1,2,2,5,0.0,0.0,0.5,0.0,14.0,117.0,Silver
CUST00688,Loyal Customers,67,5,353.06,3,3,2,8,1.0,0.0,0.2,0.2,17.0,185.0,Gold
CUST00689,Champions,21,7,472.92,4,4,3,11,1.0,0.0,0.0,0.0,19.0,132.0,Gold
CUST00690,Dormant Customers,336,1,88.23,1,1,1,3,0.0,0.0,0.0,0.0,2.0,159.0,Bronze
CUST00691,Loyal Customers,51,4,468.52,3,3,3,9,1.0,0.0,0.0,0.75,18.0,95.0,Gold
CUST00692,New Customers,47,1,25.31,3,1,1,5,1.0,0.0,0.0,0.0,3.0,127.0,Bronze
CUST00693,New Customers,0,1,224.46,4,1,2,7,1.0,1.0,0.0,0.0,3.0,181.0,Bronze
CUST00694,Potential Loyalists,191,4,268.83,1,3,2,6,0.0,0.0,0.0,0.25,14.0,120.0,Silver
